1,18,1,0.291932
1,9,3,0.282657
1,24,1,0.259161
1,35,2,0.250075
1,32,5,0.245772
1,25,1,0.274699
1,11,1,0.266624
1,10,2,0.229816
1,28,1,0.220068
1,21,0,0.311770
1,7,2,0.275549
1,20,1,0.253959
1,8,2,0.282588
1,26,1,0.220068
1,16,1,0.268282
1,14,5,0.255709
1,27,5,0.231913
1,6,2,0.267054
1,13,1,0.211716
1,30,5,0.231919
1,15,2,0.257800
1,29,2,0.289282
1,23,5,0.227590
1,17,2,0.282147
1,12,2,0.221852
1,19,1,0.254703
1,34,1,0.239272
1,31,1,0.211495
1,33,3,0.238766
1,22,1,0.213405
