1,6,4,0.356000,0.178000,0.100000,0.300000
1,7,1,0.300000,0.200000,0.100000,0.225000
1,8,1,0.300000,0.100000,0.050000,0.225000
1,9,1,0.300000,0.108173,0.054087,0.225000
1,10,4,0.356000,0.178000,0.100000,0.300000
1,11,1,0.300000,0.100000,0.036364,0.184091
1,12,1,0.300000,0.100000,0.050000,0.225000
1,13,1,0.300000,0.100000,0.050000,0.225000
1,14,1,0.300000,0.200000,0.100000,0.225000
1,15,3,0.392000,0.196000,0.100000,0.300000
1,16,1,0.300000,0.100000,0.050000,0.225000
1,17,4,0.356000,0.178000,0.100000,0.300000
1,18,1,0.300000,0.100000,0.050000,0.225000
1,19,1,0.300000,0.200000,0.100000,0.225000
1,20,1,0.300000,0.100000,0.050000,0.225000
1,21,3,0.392000,0.196000,0.100000,0.300000
1,22,2,0.400000,0.200000,0.100000,0.300000
1,23,1,0.300000,0.200000,0.100000,0.225000
1,24,3,0.392000,0.136000,0.070000,0.300000
1,25,1,0.300000,0.100000,0.050000,0.225000
1,26,1,0.300000,0.100000,0.050000,0.225000
1,27,4,0.356000,0.178000,0.100000,0.300000
1,28,1,0.300000,0.100000,0.050000,0.225000
1,29,4,0.356000,0.178000,0.100000,0.300000
1,30,1,0.300000,0.100000,0.050000,0.225000
1,31,1,0.300000,0.100000,0.050000,0.225000
1,32,1,0.300000,0.100000,0.050000,0.225000
1,33,1,0.300000,0.200000,0.100000,0.225000
1,34,1,0.300000,0.100000,0.050000,0.225000
1,35,1,0.300000,0.100000,0.050000,0.225000
