1,6,1,1.000000,4,1.000000
1,7,2,0.300000,2,0.883333
1,8,3,0.300000,2,0.912500
1,9,1,1.000000,4,1.000000
1,10,3,0.600000,2,0.900000
1,11,4,0.300000,2,0.737500
1,12,1,0.600000,2,0.920000
1,13,2,0.200000,1,0.708929
1,14,2,0.100000,1,0.720086
1,15,5,0.100000,1,0.722048
1,16,0,0.000000,0,0.777825
1,17,2,0.400000,2,0.925744
1,18,3,1.000000,4,1.000000
1,19,1,0.700000,2,0.860452
1,20,2,0.300000,2,0.737500
1,21,1,1.000000,4,1.000000
1,22,1,0.300000,2,0.737500
1,23,0,0.000000,0,0.727332
1,24,1,0.700000,2,0.850000
1,25,2,1.000000,4,1.000000
1,26,2,0.300000,2,0.737500
1,27,0,1.000000,4,1.000000
1,28,2,0.300000,2,0.766667
1,29,3,1.000000,4,1.000000
1,30,1,1.000000,4,1.000000
1,31,0,0.000000,0,0.752922
1,32,2,0.300000,2,0.737500
1,33,2,0.300000,2,0.825000
1,34,1,1.000000,4,1.000000
1,35,0,0.300000,2,0.825000
