1,34,9,5
1,9,22,1
1,13,12,19,29,32,1
1,24,4,15,29,32,1,22,5
1,15,4,35,26,14,0
1,6,9,5
1,21,-2,
1,16,27,31,10,33,11,6,9,5
1,25,33,10,14,0
1,35,4,3
1,29,32,1,22,5
1,17,25,11,6,9,5
1,7,-2,
1,14,26,35,4,3
1,19,29,32,1,22,2
1,33,11,6,9,5
1,32,1
1,23,0
1,10,14,0
1,20,14,0
1,8,2
1,18,-2,
1,27,0
1,26,35,4,3
