"Iteration","Dst","Src","Priority","Number","Percentage","run","method","users","speed"
"110",1,33,4,0.4,2,0.934,"13","ahp",12,"0"
"111",1,20,0,1,4,1,"13","ahp",12,"0"
"112",1,22,1,0.3,2,0.825,"13","ahp",12,"0"
"113",1,23,1,0.3,2,0.825,"13","ahp",12,"0"
"114",1,8,1,0.3,2,0.825,"13","ahp",12,"0"
"115",1,9,0,1,4,1,"13","ahp",12,"0"
"116",1,27,2,1,4,1,"13","ahp",12,"0"
"117",1,12,1,0.3,2,0.825,"13","ahp",12,"0"
"118",1,28,2,1,4,1,"13","ahp",12,"0"
"119",1,30,0,1,4,1,"13","ahp",12,"0"
"120",1,15,1,0.3,2,0.825,"13","ahp",12,"0"
"121",1,16,1,1,4,1,"14","it",12,"0"
"122",1,32,2,0.3,2,0.825,"14","it",12,"0"
"123",1,33,0,1,4,1,"14","it",12,"0"
"124",1,17,5,1,4,1,"14","it",12,"0"
"125",1,35,0,0.7,2,0.863385,"14","it",12,"0"
"126",1,19,5,1,4,1,"14","it",12,"0"
"127",1,7,2,0,0,0.776852,"14","it",12,"0"
"128",1,24,1,1,4,1,"14","it",12,"0"
"129",1,10,0,1,4,1,"14","it",12,"0"
"130",1,12,5,1,4,1,"14","it",12,"0"
"131",1,13,2,0.3,2,0.825,"14","it",12,"0"
"132",1,31,2,0.3,2,0.825,"14","it",12,"0"
"133",1,16,0,1,4,1,"14","ahp",12,"0"
"134",1,32,2,0.3,2,0.825,"14","ahp",12,"0"
"135",1,33,1,0.7,2,0.892857,"14","ahp",12,"0"
"136",1,17,5,1,4,1,"14","ahp",12,"0"
"137",1,35,0,0.7,2,0.875253,"14","ahp",12,"0"
"138",1,19,5,1,4,1,"14","ahp",12,"0"
"139",1,7,2,0,0,0.776852,"14","ahp",12,"0"
"140",1,24,1,1,4,1,"14","ahp",12,"0"
"141",1,10,0,1,4,1,"14","ahp",12,"0"
"142",1,12,5,1,4,1,"14","ahp",12,"0"
"143",1,13,1,0.3,2,0.825,"14","ahp",12,"0"
"144",1,31,2,0.3,2,0.825,"14","ahp",12,"0"
"145",1,16,1,1,4,1,"15","it",12,"0"
"146",1,33,2,1,4,1,"15","it",12,"0"
"147",1,34,5,1,4,1,"15","it",12,"0"
"148",1,18,1,1,4,1,"15","it",12,"0"
"149",1,19,1,1,4,1,"15","it",12,"0"
"150",1,20,2,1,4,1,"15","it",12,"0"
