31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
31,0.300000,8,2,5.000000
20,0.300000,8,2,5.000000
17,0.300000,8,2,5.000000
