0,19.215646,2.144997,2.987092,0
1,1.616201,8.775167,1.723934,0
2,2.744971,9.822888,0.559043,0
3,15.393256,0.125719,0.097451,0
4,4.032640,17.642561,3.584196,0
5,18.628722,9.126011,0.402331,0
6,11.442823,12.402655,2.531348,1
7,3.464058,13.918772,1.228140,1
8,8.876202,1.784366,0.994625,1
9,-0.300262,8.935241,3.450646,1
10,13.149378,8.722400,5.729311,1
11,2.719695,7.131602,1.242392,1
12,18.324034,18.151480,5.533589,1
13,14.730249,2.106296,6.222387,1
14,8.365431,18.267650,3.279121,1
15,11.962406,-0.218963,2.172679,1
16,3.249300,6.859276,1.039654,1
17,8.878887,15.200032,5.304097,1
18,0.451025,4.621440,3.442641,1
19,14.698826,13.080229,5.603677,1
20,-2.337015,10.499422,3.232784,1
21,5.189060,0.486423,1.442276,1
22,14.306935,4.394229,6.010034,1
23,12.689166,22.328360,4.192538,1
24,16.177690,4.263706,2.371382,1
25,3.770431,9.089338,4.411188,1
26,5.525470,19.313863,3.701043,1
27,9.187731,10.257309,5.485912,1
28,7.969766,3.297627,0.188640,1
29,9.879622,11.218170,0.562219,1
30,7.517634,9.117848,1.825232,1
31,18.701261,7.499340,1.371283,1
32,9.591579,7.238257,1.224288,1
33,10.468344,2.775316,5.765368,1
34,7.460193,14.004925,2.652787,1
35,14.335593,17.282152,4.710464,1
