1,9,2
19,12,35,19,5
19,17,34,7,2,1
19,15,33,32,30,2
19,8,15,3,0
19,33,13,0
19,24,31,5
19,28,32,30,2,1
19,22,24,0
19,7,34,6,19,5
19,16,1
19,6,19,5
19,9,1
19,20,9,1
19,23,35,19,10,22,13,3
19,30,2,1
19,14,17,6,19,5
19,21,8,15,3,0
19,13,3
19,34,6,19,5
19,11,1
19,19,5,31,0
19,35,17,14,26,4
19,32,10,5
19,31,0
19,27,10,22,13,3
19,10,5
19,26,4,7,2,1
19,25,1
19,18,11,1
19,29,17,14,26,4
20,33,13,0
20,22,33,28,32,30,2,1
20,29,10,22,24,0
20,27,10,5
20,19,5
20,12,35,17,34,7,2
20,32,30,2,1
20,24,0
20,7,2
20,30,2,1
20,28,32,30,2
20,6,19,5
20,10,5
20,26,14,17,6,19,5
20,20,9,1
20,11,1
20,9,1
20,34,6,19,5
20,18,1
20,16,1
20,15,3,0
20,31,0
20,35,19,10,22,13,3
20,23,35,17,34,7,2,1
20,14,17,6,19,5
20,13,3
20,25,1
20,8,15,3
20,21,8,15,3
20,17,6,19,5
21,21,8,28,32,30,2
21,28,32,30,11,1
21,29,27,30,11,1
21,15,13,24,31,5
21,17,34,7,2,1
21,19,5
21,14,26,4,7,2
21,6,17,14,26,4
21,30,11,1
21,12,35,19,10,22,13,3
21,25,1
21,11,1
21,26,4,7,2
21,24,31,5
21,35,19,10,22,13,3
21,34,7,2
21,10,5,31,0
21,33,13,0
21,22,31,5
21,16,1
21,27,6,17,14,26,4
21,13,0
21,20,9,1
21,9,1
21,18,11,1
21,8,33,13,0
21,32,10,5
21,7,2
21,23,35,19,10,22,13,3
21,31,0
22,14,26,4,7,2
22,35,19,5
22,32,30,2,1
22,31,0
22,17,34,7,2,1
22,11,1
22,26,4,7,2,1
22,13,24,31,5
22,16,1
22,27,29,10,22,0
22,29,10,22,0
22,28,32,30,2
22,19,5,31,0
22,15,3,13,0
22,18,1
22,12,35,17,14,26,4
22,23,35,19,10,22,13,3
22,8,15,3
22,10,5
22,20,9,1
22,25,30,32,33,13,3
22,9,1
22,7,2,1
22,34,7,2
22,33,13,3
22,21,8,15,3
22,24,31,5
22,30,2,1
22,6,34,7,2
22,22,0
23,17,34,7,2,1
23,28,32,30,2,1
23,16,30,29,10,5
23,34,7,2
23,27,29,10,5
23,30,2,1
23,21,8,15,3,13,0
23,25,1
23,18,1
23,20,9,1
23,24,31,5
23,9,1
23,29,10,22,0
23,7,2,1
23,6,34,7,2,1
23,19,5,31,0
23,31,0
23,13,0
23,26,4,7,2,1
23,32,30,2
23,12,35,17,14,4
23,22,13,3
23,23,35,19,10,22,13,3
23,11,2
23,14,4,7,2
23,8,15,3
23,10,5
23,35,19,5
23,33,13,3
23,15,3
24,23,35,19,5
24,29,10,5
24,21,8,28,32,30,25,2
24,25,2
24,26,4,34,7,2
24,22,24,33,32,30,11,1
24,28,32,30,11,1
24,16,1,2
24,11,2
24,27,34,7,25,1
24,24,13,0
24,15,3,13,0
24,31,0
24,17,34,7,2
24,9,1,2
24,13,0
24,35,17,14,4
24,6,34,7,2
24,12,35,19,10,22,13,0
24,32,30,11,1
24,33,24,13,0
24,14,4,34,7,2
24,19,5
24,30,11,1
24,8,33,24,13,0
24,7,2
24,10,5
24,18,1
24,20,9,1,2
24,34,7,2
25,17,14,4
25,31,0
25,13,24,33,32,30,25,2
25,19,5
25,25,2
25,9,1,2
25,24,33,32,30,11,1
25,8,15,3,13,0
25,6,34,4
25,27,34,7,25,1
25,32,30,11,1
25,30,11,1
25,15,3,13,0
25,34,4
25,18,1
25,21,8,33,24,22,31,5
25,29,32,33,13,3
25,14,4
25,28,32,30,11,1
25,20,9,1
25,7,25,2
25,26,4
25,11,1,2
25,22,13,0
25,10,5
25,12,35,17,34,7,25,2
25,33,13,0
25,16,11,1
25,23,35,17,14,4
25,35,17,34,7,25,1
26,25,7,34,6,29,10,5
26,6,34,4
26,19,5
26,34,4
26,31,0
26,22,24,33,32,30,16,11,1,2
26,9,1,2
26,21,8,15,3,13,0
26,15,3,13,0
26,27,34,7,25,1
26,7,25,1
26,12,35,17,14,4
26,30,16,11,1,2
26,11,1
26,23,35,19,5
26,13,0
26,10,5
26,14,4
26,29,6,34,7,25,2
26,26,4
26,33,24,13,0
26,24,13,0
26,20,9,1
26,8,15,3
26,28,33,24,13,3
26,16,30,32,33,24,13,3
26,17,14,4
26,32,33,24,13,0
26,35,19,5
26,18,1
27,18,1
27,12,35,17,34,7,25,2
27,10,5
27,21,8,28,33,24,22,31,5
27,24,22,31,5
27,23,35,19,5,31,0
27,14,4
27,30,16,11,1,2
27,27,34,7,25,1
27,26,4
27,11,1,2
27,20,9,1
27,25,2
27,33,24,13,0
27,35,17,34,7,25,1
27,13,0
27,28,33,24,13,0
27,32,33,24,13,0
27,9,1
27,31,0
27,19,5
27,8,15,3,13,0
27,7,4
27,29,10,5
27,15,3
27,34,7,25,2
27,16,30,32,33,24,3
27,17,14,4
27,6,34,4
27,22,13,3
28,23,35,19,5
28,11,1
28,21,8,15,3,13,0,31,5
28,27,6,34,7,2
28,20,9,1,2
28,24,22,31,5
28,14,34,7,2,1
28,28,32,30,16,11,1,2
28,8,15,3,13,0
28,22,13,0
28,31,0
28,17,34,7,2
28,16,30,32,33,24,13,0
28,10,5
28,9,1,2
28,29,10,5
28,35,17,14,4
28,25,2,16,30,32,33,24,13,0
28,12,35,19,5,31,0
28,33,24,13,0
28,30,32,33,24,13,0
28,32,33,24,13,0
28,15,3,13,0
28,13,3
28,6,34,7,2
28,18,1
28,19,5,31,0
28,26,4,7,2
28,7,2
28,34,7,2
29,10,5,31,0
29,15,8,28,32,30,16,1,2
29,18,1
29,31,5
29,14,34,7,2
29,21,15,8,28,33,24,22,5
29,13,0,31,5
29,12,35,19,10,5,31,0
29,17,34,7,2
29,11,2
29,35,17,14,4
29,22,24,33,32,30,16,1,2
29,32,33,24,13,0
29,30,32,33,24,13,0
29,20,9,18,11,16,30,32,33,24,3
29,19,10,5,31,0
29,33,24,13,0
29,23,35,19,10,5
29,9,1
29,34,7,2
29,29,6,34,7,2
29,6,34,7,2,1
29,24,13,0
29,27,29,10,5,31,0
29,16,1,2
29,28,33,24,13,0
29,26,14,34,7,2,1
29,7,2
29,25,7,4
29,8,28,33,24,13,0
30,11,2
30,6,34,7,2
30,15,8,28,32,30,16,11,2
30,27,29,10,5
30,22,13,0
30,18,1
30,33,24,13,31,5
30,35,19,10,5
30,30,32,33,24,13,31,5
30,12,35,19,10,5,31,0
30,28,33,24,13,0
30,25,2,1
30,34,7,2
30,26,4,34,7,2
30,21,15,8,28,33,24,13,0
30,17,14,34,7,2
30,32,30,16,1
30,31,0
30,19,10,5,31,0
30,7,2
30,13,0
30,9,1
30,14,34,7,2,1
30,23,35,17,14,4
30,20,9,1,2
30,10,5,31,0
30,16,30,32,33,24,13,0
30,8,28,33,24,13,0
30,29,27,17,14,4
30,24,13,0
