1,22,8,1
1,23,32,24,5
1,21,9,33,4,5
2,22,8,1
2,23,32,19,20,3,11,4,5
2,21,20,19,32,23,14,6,0
3,22,8,7,1,31,0
3,23,17,19,20,3,11,4,5
3,21,3,11,4,5
4,22,7,1,31,0
4,23,17,20,11,5
4,21,3,20,17,32,14,15,6,0
5,22,1,31,12,0
5,23,32,17,20,11,5
5,21,3
6,22,31,12,0
6,23,1
6,21,3
7,22,1
7,23,1
7,21,3
8,22,1
8,23,1
8,21,4,5
9,22,12,1
9,23,1
9,21,4,5
10,22,12,1
10,23,1
10,21,4,5
11,22,1
11,23,12,1
11,21,4,5
12,22,0,27,1
12,23,12,1
12,21,4,5
13,22,0
13,23,12,1,27,0
13,21,16,17,20,2
14,22,0,27,1
14,23,-2,
14,21,24,16,17,29,2
15,22,27,1
15,23,-2,
15,21,24,16,17,29,20,15,2
16,22,7,27,0
16,23,-2,
16,21,-2,
17,22,-2,
17,23,-2,
17,21,-2,
18,22,-2,
18,23,-2,
18,21,-2,
19,22,-2,
19,23,-2,
19,21,-2,
20,22,-2,
20,23,-2,
20,21,-2,
21,22,-2,
21,23,-2,
21,21,-2,
22,22,-2,
22,23,-2,
22,21,-2,
23,22,-2,
23,23,-2,
23,21,-2,
24,22,-2,
24,23,-2,
24,21,-2,
25,22,-2,
25,23,-2,
25,21,-2,
26,22,-2,
26,23,-2,
26,21,-2,
27,22,-2,
27,23,-2,
27,21,-2,
28,22,-2,
28,23,-2,
28,21,-2,
29,22,-2,
29,23,-2,
29,21,-2,
30,22,-2,
30,23,-2,
30,21,-2,
