1,12,28,6,5
1,23,30,29,0
1,13,15,24,17,6,5
1,33,24,17,6,5
1,6,17,24,9,1
1,19,1
1,26,19,1
1,16,29,0
1,10,35,0
1,22,35,0
1,29,0
1,35,0
1,32,25,5
1,18,27,30,29,0
1,20,1
1,11,20,21,25,2
1,8,35,0
1,21,20,1
1,9,24,17,6,5
1,27,30,29,0
1,17,6,5
1,24,9,1
1,14,11,20,21,25,2
1,7,2
1,34,19,11,20,21,25,2
1,31,18,27,30,29,0
1,25,21,20,11,26,10,35,0
1,15,24,9,1
1,30,29,0
1,28,6,32,25,2
2,9,17,6,5
2,15,24,9,1
2,12,17,9,1
2,34,19,11,20,21,25,5
2,22,35,0
2,29,0
2,18,27,30,29,0
2,26,19,11,20,21,25,5
2,13,15,24,9,1
2,17,6,5
2,31,18,27,30,29,0
2,27,30,29,0
2,14,11,20,21,25,2
2,25,5
2,20,1
2,21,20,1
2,6,5
2,10,35,0
2,24,17,6,5
2,11,26,10,35,0
2,16,29,0
2,23,30,29,0
2,33,24,9,4,19,26,10,35,0
2,32,25,2
2,7,2
2,28,17,4,19,26,10,35,0
2,30,29,0
2,35,0
2,19,1
2,8,35,0
3,33,12,28,6,5
3,27,16,29,0
3,9,1
3,16,29,0
3,28,6,32,25,2
3,32,25,5
3,35,0
3,13,15,24,9,1
3,22,35,0
3,21,20,1
3,25,21,20,11,26,10,35,0
3,15,24,17,6,5
3,19,1
3,20,21,2
3,29,0
3,6,5
3,26,19,11,20,21,2
3,34,10,35,0
3,31,-2,
3,17,6,5
3,8,35,0
3,24,17,6,5
3,12,17,1
3,11,26,10,35,0
3,23,16,29,0
3,14,26,10,35,0
3,10,35,0
3,18,-2,
3,7,2
3,30,29,0
4,18,-2,
4,20,1
4,33,12,28,6,5
4,9,1,20,21,2
4,23,16,29,0
4,28,6,32,25,2
4,34,11,20,21,25,5
4,24,9,1
4,21,2
4,27,16,29,0
4,26,11,20,21,25,5
4,16,29,0
4,12,28,6,32,25,2
4,32,25,5
4,35,0
4,17,6,5
4,31,-2,
4,13,15,24,9,1
4,30,29,0
4,25,2
4,6,5
4,19,1
4,15,24,9,1
4,14,26,10,35,0
4,11,26,10,35,0
4,22,35,0
4,7,2
4,29,0
4,10,35,0
4,8,22,35,0
5,34,19,11,20,21,25,5
5,33,12,28,6,5
5,20,1
5,8,35,0
5,19,1
5,11,20,21,2
5,22,35,0
5,13,15,24,9,1
5,16,29,0
5,9,17,6,5
5,27,30,29,0
5,35,0
5,6,5
5,12,28,6,32,25,2
5,23,30,29,0
5,26,19,11,20,21,25,5
5,10,35,0
5,18,-2,
5,24,9,1
5,14,26,10,35,0
5,32,25,2
5,30,29,0
5,15,24,9,1
5,7,2
5,31,-2,
5,17,6,5
5,29,0
5,21,2
5,25,21,20,11,34,10,35,0
5,28,17,4,19,34,8,22,3
6,10,22,35,0
6,21,20,1
6,34,19,11,20,21,25,5
6,14,26,8,22,35,0
6,35,0
6,6,5
6,24,9,1
6,23,30,29,0
6,26,19,11,20,21,25,5
6,8,22,35,0
6,17,6,5
6,33,12,28,6,5
6,9,1
6,25,2
6,12,28,6,32,25,2
6,28,6,32,25,2
6,20,21,2
6,32,25,2
6,7,2
6,11,34,8,22,35,0
6,31,-2,
6,19,1
6,22,35,0
6,13,15,24,9,1
6,15,24,9,1
6,18,-2,
6,30,29,0
6,27,30,29,0
6,29,0
6,16,29,0
7,12,28,6,32,25,2
7,23,30,29,0
7,21,20,1
7,6,5
7,29,0
7,7,5
7,20,21,2
7,13,15,24,9,1
7,11,20,21,25,5
7,32,21,20,1
7,18,-2,
7,26,8,22,35,0
7,19,1
7,30,29,0
7,25,2
7,8,22,35,0
7,33,12,28,6,5
7,24,9,1
7,27,30,29,0
7,17,1
7,14,26,8,22,35,0
7,22,35,0
7,34,8,22,35,0
7,35,0
7,10,22,35,0
7,31,-2,
7,9,1,20,21,2
7,28,6,5
7,15,24,9,1
7,16,30,29,0
8,28,6,5
8,29,0
8,26,11,20,25,5
8,20,1
8,33,12,28,6,5
8,18,-2,
8,32,25,2
8,31,-2,
8,11,20,25,5
8,17,1
8,16,30,29,0
8,6,5
8,24,9,1
8,10,22,35,0
8,27,30,29,0
8,34,8,35,0
8,30,29,0
8,21,2
8,7,5
8,8,35,0
8,12,28,6,32,25,2
8,15,24,9,1
8,13,15,24,9,1
8,22,35,0
8,9,1
8,14,8,35,0
8,35,0
8,23,30,29,0
8,25,2
8,19,1
9,15,24,9,1
9,33,12,28,6,5
9,25,5
9,29,0
9,13,15,24,9,1
9,11,1
9,32,25,5
9,20,1
9,23,30,29,0
9,22,35,0
9,12,17,1
9,35,0
9,18,-2,
9,28,6,32,25,2
9,30,29,0
9,9,1
9,21,2
9,24,9,1
9,17,1
9,34,8,35,0
9,14,11,20,25,5
9,8,35,0
9,7,2
9,16,30,29,0
9,10,22,35,0
9,6,5
9,31,-2,
9,19,1
9,27,30,29,0
9,26,11,20,25,2
10,12,17,1
10,11,20,25,5
10,7,5
10,32,25,2
10,13,15,24,9,1
10,17,1
10,16,30,29,0
10,21,2
10,33,12,28,6,32,25,2
10,14,8,35,0
10,27,30,29,0
10,20,1
10,10,22,35,0
10,29,0
10,25,20,11,34,8,35,0
10,15,24,9,1
10,19,1
10,22,35,0
10,28,6,32,25,2
10,35,0
10,31,-2,
10,26,8,35,0
10,18,-2,
10,6,5
10,9,1
10,30,29,0
10,8,35,0
10,23,30,29,0
10,34,10,22,3
10,24,9,1
11,13,15,24,9,1
11,24,9,1
11,7,5
11,15,24,9,1
11,12,17,1
11,25,5
11,27,30,29,0
11,28,6,5
11,23,30,29,0
11,26,11,20,25,2
11,32,20,11,34,8,35,0
11,35,0
11,22,35,0
11,30,29,0
11,8,35,0
11,10,22,35,0
11,29,0
11,9,1
11,31,-2,
11,18,-2,
11,21,2
11,20,1
11,16,30,29,0
11,11,20,25,5
11,19,1
11,34,10,22,3
11,14,34,10,22,3
11,17,1
11,33,12,28,6,5
11,6,5
12,21,20,1
12,7,5
12,8,35,0
12,26,11,20,25,2
12,11,20,25,5
12,34,19,1
12,35,0
12,31,-2,
12,32,5
12,18,-2,
12,33,12,28,6,5
12,16,30,29,0
12,25,5
12,17,1
12,10,22,35,0
12,19,1
12,29,0
12,30,29,0
12,6,5
12,23,30,29,0
12,9,1
