1,6,0,0.276389,1,1.000000,5.500000
1,7,1,0.045248,9,1.000000,9.400000
1,8,0,0.000440,9,1.000000,5.500000
1,9,2,0.155267,1,2.000000,7.200000
1,10,0,0.128842,6,1.000000,5.500000
1,11,3,0.170507,2,3.000000,4.800000
1,12,1,0.236036,1,1.000000,9.400000
1,13,3,0.189497,6,1.000000,4.800000
1,14,5,0.268726,6,1.000000,5.100000
1,15,3,0.188888,2,3.000000,4.800000
1,16,1,0.047987,5,1.000000,9.400000
1,17,1,0.221709,6,1.000000,9.400000
1,18,2,0.233008,2,2.000000,7.200000
1,19,5,0.000000,3,2.000000,5.100000
1,20,3,0.055136,2,3.000000,4.800000
1,21,0,0.133139,9,1.000000,5.500000
1,22,3,0.260503,6,1.000000,4.800000
1,23,0,0.267351,8,1.000000,5.500000
1,24,3,0.014574,1,3.000000,4.800000
1,25,5,0.051807,4,1.000000,5.100000
1,26,1,0.251833,2,1.000000,9.400000
1,27,5,0.086474,3,2.000000,5.100000
1,28,5,0.295416,4,2.000000,5.100000
1,29,5,0.227948,7,1.000000,5.100000
1,30,1,0.179020,4,1.000000,9.400000
1,31,1,0.007439,3,1.000000,9.400000
1,32,5,0.011409,1,2.000000,5.100000
1,33,5,0.140353,1,2.000000,5.100000
1,34,0,0.216203,2,1.000000,5.500000
1,35,1,0.118422,8,1.000000,9.400000
