1,25,7,21,34,4,5
1,29,24,0
1,26,5
2,25,7,21,4,5
2,29,24,0
2,26,5
3,25,7,21,4,5,26,1
3,29,24,0
3,26,5
4,25,7,21,4,5,26,1
4,29,24,0
4,26,5
5,25,2
5,29,24,0
5,26,5
6,25,7,34,4,5,26,1
6,29,24,0
6,26,5
7,25,7,34,4,5,26,1
7,29,24,0
7,26,5
8,25,7,34,4,5
8,29,24,0
8,26,17,24,0
9,25,7,23,34,4,5
9,29,16,1,35,5
9,26,17,24,0
10,25,7,23,34,21,4,5
10,29,6,1,35,5
10,26,17,24,0
11,25,7,31,20,27,9,0
11,29,16,1
11,26,17,24,0
12,25,7,23,34,28,10,5
12,29,6,1,35,5
12,26,17,24,0
13,25,7,23,34,28,10,5
13,29,6,1,35,5
13,26,5
14,25,2
14,29,6,1,35,5
14,26,17,24,30,0
15,25,7,23,34,28,4,5,35,1
15,29,6,1,35,5
15,26,17,24,30,0
16,25,7,23,34,21,5
16,29,6,1,35,5
16,26,17,24,30,0
17,25,7,23,34,28,4,5
17,29,16,17,26,5
17,26,5
18,25,7,31,3,26,5
18,29,16,24,3,31,7,2
18,26,5
19,25,7,31,3,24,17,1
19,29,6,1,35,5
19,26,24,30,0
20,25,7,31,10,4,5
20,29,6,1,35,5
20,26,5
21,25,7,31,10,21,5
21,29,6,1,35,5
21,26,5
22,25,2
22,29,6,1,35,5
22,26,5
23,25,7,31,23,34,10,4,5
23,29,6,35,5
23,26,24,30,0
24,25,7,31,10,4,5
24,29,6,35,5
24,26,5
25,25,2,19,12,20,27,0
25,29,6,35,5
25,26,5
26,25,7,31,10,4,5
26,29,6,35,5
26,26,5
27,25,7,31,10,4,5
27,29,6,35,5,4,10,31,7,2
27,26,5
28,25,7,31,10,4,5,35,1
28,29,6,35,5
28,26,24,5
29,25,7,31,10,4,5
29,29,6,35,5,4,10,31,7,2
29,26,24,5,4,10,31,7,2
30,25,7,2
30,29,6,35,5
30,26,24,5
