1,27,6,16,33,2
1,28,16,33,2
1,20,30,0
1,27,6,16,33,2
1,28,16,33,2
1,20,35,30,0
3,27,-2,
1,28,16,33,2
1,20,4
4,27,-2,
1,28,33,2
1,20,35,4
5,27,-2,
1,28,18,12,14,1
1,20,35,4,2
6,27,-2,
1,28,16,30,31,1
1,20,18,30,31,1
7,27,-2,
1,28,16,30,1
1,20,6,16,30,1
8,27,-2,
1,28,16,30,1
1,20,18,6,16,30,1
9,27,-2,
1,28,0
9,20,-2,
10,27,-2,
1,28,18,4,2
10,20,-2,
11,27,-2,
1,28,0
11,20,-2,
12,27,-2,
1,28,0
12,20,-2,
13,27,-2,
1,28,0
13,20,-2,
14,27,-2,
1,28,0
14,20,-2,
15,27,-2,
1,28,0
1,20,33,14,34,30,3,1
16,27,-2,
1,28,0
16,20,-2,
17,27,-2,
1,28,0
17,20,-2,
18,27,-2,
18,28,-2,
18,20,-2,
19,27,-2,
19,28,-2,
19,20,-2,
20,27,-2,
20,28,-2,
20,20,-2,
21,27,-2,
21,28,-2,
21,20,-2,
22,27,-2,
22,28,-2,
22,20,-2,
23,27,-2,
23,28,-2,
23,20,-2,
24,27,-2,
24,28,-2,
24,20,-2,
25,27,-2,
25,28,-2,
25,20,-2,
26,27,-2,
26,28,-2,
26,20,-2,
27,27,-2,
27,28,-2,
27,20,-2,
28,27,-2,
28,28,-2,
28,20,-2,
29,27,-2,
29,28,-2,
29,20,-2,
30,27,-2,
30,28,-2,
30,20,-2,
