1,18,2,0.289734
1,25,1,0.231065
1,14,2,0.215751
1,15,1,0.228149
1,16,3,0.238292
1,19,2,0.330965
1,20,2,0.279731
1,11,1,0.246778
1,22,1,0.294585
1,34,2,0.259281
1,7,1,0.302678
1,12,3,0.279754
1,24,2,0.211650
1,9,1,0.282540
1,23,3,0.209661
1,32,5,0.221888
1,35,3,0.214026
1,26,2,0.244476
1,31,3,0.238843
1,13,1,0.252425
1,8,2,0.323307
1,33,0,0.230129
1,28,1,0.284033
1,10,3,0.341559
1,30,5,0.194754
1,6,1,0.207492
1,27,3,0.289922
1,17,1,0.194971
1,21,2,0.247170
1,29,0,0.267103
