23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
23,0.300000,8,2,5.000000
7,0.300000,8,2,5.000000
33,0.300000,8,2,5.000000
