1,27,29,33,21,10,1
1,26,2
1,9,11,12,29,33,21,10,1
1,27,29,21,10,1
1,26,2
1,9,12,29,21,10,1
1,27,29,21,15,10,5,1
1,26,2
1,9,27,29,21,15,10,5,1
1,27,29,21,15,10,1
1,26,2
1,9,12,29,21,15,10,1
1,27,29,21,15,10,1
1,26,2
1,9,27,29,21,15,10,1
1,27,12,29,21,10,1
1,26,2
1,9,27,12,29,21,10,1
1,27,12,29,21,10,1
1,26,2
1,9,27,12,29,21,10,1
1,27,12,29,10,1
1,26,2
1,9,27,12,29,10,1
1,27,12,21,10,5,1
1,26,2
1,9,27,12,21,10,5,1
1,27,12,21,4,16,1
1,26,2
1,9,27,12,21,4,16,1
1,27,12,21,4,16,1
1,26,2,0,30,1
1,9,27,12,21,4,16,1
1,27,12,21,4,16,1
1,26,2
1,9,27,12,21,4,16,1
1,27,12,21,29,4,16,1
1,26,2
1,9,27,12,21,29,4,16,1
1,27,12,21,4,16,5,1
1,26,2
1,9,27,12,21,4,16,5,1
1,27,12,21,10,34,31,33,35,20,14,13,0,30,1
1,26,2,0,30,1
1,9,27,12,21,4
1,27,12,21,10,34,31,33,35,20,14,13,0,30,1
1,26,2
1,9,27,12,21,10,34,31,33,35,20,14,13,0,30,1
1,27,12,21,10,34,35,14,13,0,30,1
1,26,2
1,9,27,12,21,4
18,27,-2,
1,26,2
18,9,-2,
19,27,-2,
1,26,2
19,9,-2,
20,27,-2,
1,26,8,2,19,1
20,9,-2,
21,27,-2,
1,26,8,2
21,9,-2,
22,27,-2,
1,26,8,7,2,19,13,1
22,9,-2,
23,27,-2,
1,26,8,7,2,19,13,1
23,9,-2,
24,27,-2,
1,26,8,7,2,0,19,1
24,9,-2,
25,27,-2,
1,26,8,2,19,1
25,9,-2,
26,27,-2,
1,26,7,2,0,19,1
26,9,-2,
27,27,-2,
1,26,8,2,0,19,1
27,9,-2,
28,27,-2,
1,26,7,2
28,9,-2,
29,27,-2,
1,26,7,2
29,9,-2,
30,27,-2,
1,26,7,8,2,0,19,13,29,1
30,9,-2,
