27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
27,0.300000,8,2,5.000000
26,0.300000,8,2,5.000000
9,0.300000,8,2,5.000000
