1,6,1,0.180871,1,4.000000,9.400000
1,7,1,0.275678,3,1.000000,9.400000
1,8,3,0.116347,2,3.000000,4.800000
1,9,1,0.047456,3,1.000000,9.400000
1,10,1,0.000000,4,1.000000,9.400000
1,11,2,0.215053,2,2.000000,7.200000
1,12,2,0.282445,2,2.000000,7.200000
1,13,2,0.123574,3,2.000000,7.200000
1,14,1,0.173378,3,1.000000,9.400000
1,15,1,0.000000,4,3.000000,9.400000
1,16,1,0.297528,5,3.000000,9.400000
1,17,1,0.235689,3,1.000000,9.400000
1,18,1,0.115793,2,2.000000,9.400000
1,19,1,0.078097,5,1.000000,9.400000
1,20,5,0.161975,1,2.000000,5.100000
1,21,2,0.090388,1,2.000000,7.200000
1,22,3,0.105185,1,3.000000,4.800000
1,23,0,0.283104,3,2.000000,5.500000
1,24,1,0.241940,2,3.000000,9.400000
1,25,2,0.085874,1,2.000000,7.200000
1,26,1,0.209174,2,1.000000,9.400000
1,27,1,0.193121,4,1.000000,9.400000
1,28,1,0.060207,3,3.000000,9.400000
1,29,1,0.058602,3,3.000000,9.400000
1,30,1,0.104269,1,4.000000,9.400000
1,31,1,0.241722,6,3.000000,9.400000
1,32,1,0.065631,2,1.000000,9.400000
1,33,1,0.000000,7,3.000000,9.400000
1,34,1,0.029727,1,1.000000,9.400000
1,35,3,0.119941,1,4.000000,4.800000
