1,10,26,21,1
1,17,27,25,15,13,4,22,5
1,18,14,0,2
2,10,6,26,21,1
2,17,27,25,15,32,4,22,5
2,18,14,0
3,10,6,26,21,1
3,17,27,25,15,32,4,22,5
3,18,14,0
4,10,18,14,0,2
4,17,27,25,15,32,4,5
4,18,14,0,2
5,10,26,21,1,29,13,22,5
5,17,27,25,15,32,4,5
5,18,14,3,0,2
6,10,18,14,3,0,20,2
6,17,27,25,15,32,30,5
6,18,14,3,0,20,2
7,10,26,21,1,29,12,5
7,17,27,25,15,32,30,5
7,18,14,3,0,20,2
8,10,23,14,20,21,1
8,17,27,25,15,32,4,5
8,18,14,20,2
9,10,23,14,20,2
9,17,27,25,15,32,4,5
9,18,14,20,2
10,10,2
10,17,27,25,15,32,4,5
10,18,14,20,2
11,10,18,14,3,0
11,17,27,25,15,30,4,5
11,18,14,20,2
12,10,2,21,1
12,17,27,25,15,30,4,5
12,18,14,0,20,2
13,10,23,14,3,0
13,17,27,25,15,30,4,5
13,18,14,3,0
14,10,2,21,1
14,17,27,25,15,30,4,5
14,18,14,3,0
15,10,2,21,1,29,7,5
15,17,27,25,15,30,4,5
15,18,14,20,2
16,10,2,21,1,29,7,5
16,17,27,25,15,30,4,5
16,18,14,3,0,20,2
17,10,2,21,1
17,17,27,15,30,4,5
17,18,14,20,2
18,10,2,21,1,29,7,5
18,17,27,15,30,4,5
18,18,14,3,0
19,10,2,21,1,29,13,7,5
19,17,27,15,30,4,5
19,18,14,3,0
20,10,2,21,1,29,13,7,5
20,17,27,15,30,4,5
20,18,14,3,0
21,10,2
21,17,27,25,30,4,5
21,18,14,3,0
22,10,2
22,17,27,15,30,4,5
22,18,14,3,0
23,10,2,21,31,22,5
23,17,27,15,30,4,5
23,18,14,3,0
24,10,2
24,17,27,15,30,4,5
24,18,20,2,21,31,7,5
25,10,2,0
25,17,27,15,25,30,4,5
25,18,20,2,21,31,7,5
26,10,2
26,17,27,15,25,30,4,5
26,18,20,0
27,10,1
27,17,27,15,25,30,4,5
27,18,20,0
28,10,2,21,31,7,5
28,17,27,15,25,30,4,5
28,18,20,0,2
29,10,1
29,17,-2,
29,18,20,0
30,10,2,21,31,7,19,5
30,17,-2,
30,18,20,3,0,2
