"seconds_ahp","run","seconds_it","users","speed"
"172",0.010424,"14",0.005168,30,"0"
"173",0.007339,"14",0.002804,30,"0"
"174",0.007123,"14",0.003123,30,"0"
"175",0.007016,"14",0.003197,30,"0"
"176",0.010689,"14",0.003349,30,"0"
"177",0.008643,"14",0.003293,30,"0"
"178",0.010259,"15",0.00449,30,"0"
"179",0.008583,"15",0.003951,30,"0"
"180",0.00805,"15",0.003529,30,"0"
"181",0.013107,"15",0.00353,30,"0"
"182",0.007023,"15",0.003776,30,"0"
"183",0.006564,"15",0.003421,30,"0"
"184",0.012874,"15",0.002524,30,"0"
"185",0.006969,"15",0.002026,30,"0"
"186",0.004993,"15",0.001895,30,"0"
"187",0.007988,"15",0.003006,30,"0"
"188",0.006475,"15",0.003161,30,"0"
"189",0.007285,"15",0.003066,30,"0"
"190",0.011751,"15",0.003006,30,"0"
"191",0.009416,"15",0.002607,30,"0"
"192",0.004531,"15",0.001932,30,"0"
"193",0.005299,"15",0.003011,30,"0"
"194",0.006788,"15",0.002382,30,"0"
"195",0.007276,"15",0.002739,30,"0"
"196",0.007942,"15",0.002065,30,"0"
"197",0.006208,"15",0.002798,30,"0"
"198",0.006809,"15",0.002727,30,"0"
"199",0.00868,"15",0.003053,30,"0"
"200",0.0076,"15",0.002555,30,"0"
"201",0.007926,"15",0.002584,30,"0"
"202",0.007594,"15",0.003274,30,"0"
"203",0.007776,"15",0.002856,30,"0"
"204",0.009859,"15",0.002425,30,"0"
"205",0.007977,"15",0.002883,30,"0"
"206",0.005058,"15",0.002246,30,"0"
"207",0.004928,"15",0.002325,30,"0"
"208",0.017353,"16",0.004856,30,"0"
"209",0.01419,"16",0.004588,30,"0"
"210",0.015463,"16",0.00494,30,"0"
"211",0.011119,"16",0.004104,30,"0"
"212",0.012749,"16",0.007535,30,"0"
"213",0.007563,"16",0.005665,30,"0"
"214",0.017426,"16",0.004327,30,"0"
"215",0.007149,"16",0.002892,30,"0"
"216",0.008957,"16",0.003015,30,"0"
"217",0.012246,"16",0.004633,30,"0"
"218",0.045794,"16",0.003398,30,"0"
"219",0.020438,"16",0.003703,30,"0"
"220",0.016735,"16",0.003291,30,"0"
"221",0.026186,"16",0.003494,30,"0"
