1,27,5
1,28,1,22,16,21,30,15,0
1,29,20,35,2
1,19,33,31,1
1,33,22,16,21,30,15,0
1,31,1
1,14,24,35,20,32,21,17,5
1,21,30,15,0
1,8,5
1,11,1
1,20,35,2
1,24,35,20,32,21,17,5
1,26,19,33,22,16,32,35,2
1,10,0
1,17,12,0
1,22,1
1,25,11,1
1,9,0,10,5
1,35,2
1,16,22,1
1,30,15,0
1,18,1
1,7,23,27,4
1,32,30,15,0
1,13,19,26,27,4
1,23,19,33,22,16,32,35,2
1,12,0
1,15,0
1,6,1
1,34,33,31,1
2,10,12,30,21,16,22,1
2,15,10,5
2,22,1
2,32,30,15,0
2,13,34,27,5
2,7,33,31,1
2,9,29,20,35,2
2,31,22,16,21,30,15,0
2,17,21,32,35,2
2,28,1
2,35,32,30,12,10,5
2,24,35,32,30,12,10,5
2,29,9,0,10,5
2,16,22,1
2,12,10,5
2,8,5,10,0
2,30,15,0
2,26,19,33,31,1
2,27,4
2,23,19,33,31,1
2,25,18,31,22,16,21,30,15,0
2,33,31,1
2,19,33,31,1
2,34,33,31,1
2,18,1
2,20,29,9,0
2,11,1
2,14,2
2,21,30,15,0
2,6,31,22,16,21,30,15,0
3,6,1
3,24,35,20,29,15,0
3,20,32,16,22,1
3,19,33,31,1
3,18,1
3,9,0
3,28,1
3,7,26,27,8,5
3,30,12,5
3,8,5,10,0
3,33,31,1
3,34,26,27,8,5
3,31,22,16,21,30,15,0
3,11,1
3,22,16,21,30,15,0
3,35,32,16,22,1
3,14,2
3,27,8,5
3,10,5
3,21,30,15,0
3,32,21,30,15,0
3,17,21,32,35,24,2
3,13,34,26,27,8,5,10,0
3,15,0
3,26,27,8,5,10,0
3,23,27,8,5,10,0
3,16,21,30,15,0
3,25,6,22,16,32,35,24,2
3,29,15,0
3,12,0
4,24,35,32,16,22,1
4,21,30,12,0
4,30,12,5
4,35,30,12,0
4,15,0
4,16,21,30,12,0
4,13,34,23,27,8,5,10,0
4,26,27,8,5
4,34,13,22,1
4,19,17,21,32,35,24,2
4,20,2
4,9,0
4,33,22,1
4,17,5,10,0
4,22,1
4,10,0
4,25,18,1
4,7,34,13,22,1
4,11,1
4,14,2
4,32,30,12,0
4,29,15,0
4,31,1
4,8,5
4,28,1
4,23,27,8,5,10,0
4,6,1
4,27,4
4,12,0
4,18,1
5,10,0
5,12,0,10,5
5,19,17,5,10,0
5,15,0
5,21,30,12,0
5,35,30,12,0
5,22,1
5,24,2
5,27,8,5
5,23,19,13,22,1
5,13,34,26,27,8,5
5,6,1
5,32,30,12,0
5,14,24,20,29,15,0,10,5
5,29,15,0
5,11,1
5,31,1
5,25,18,6,1
5,8,5
5,26,34,13,22,1
5,20,24,2
5,34,13,22,1
5,17,21,32,35,24,2
5,9,15,29,2
5,30,12,0,10,5
5,28,1
5,33,22,1
5,16,22,1
5,7,26,27,4
5,18,6,1
6,22,1
6,18,6,1
6,14,24,20,29,12,0
6,23,19,13,22,1
6,28,1
6,35,30,12,0
6,32,30,12,0,10,5
6,13,22,1
6,9,12,29,20,2
6,15,0
6,30,12,0
6,10,0
6,33,22,1
6,17,5
6,26,34,33,22,1
6,27,8,5
6,11,1
6,8,5,10,0
6,20,2
6,34,33,22,1
6,29,12,0
6,19,17,16,32,35,20,2
6,12,0
6,7,23,4
6,25,18,33,13,19,23,4
6,31,22,1
6,21,30,12,0
6,24,2
6,16,30,12,0
6,6,1
7,9,5
7,35,30,12,0
7,8,5,0
7,27,8,5
7,12,0
7,30,12,0
7,16,30,12,0
7,17,21,32,35,20,24,2
7,33,22,1
7,14,24,20,29,12,0
7,10,0
7,32,30,12,0
7,25,18,6,1
7,15,12,0
7,7,19,17,21,32,35,20,24,2
7,6,1
7,23,19,31,22,1
7,22,1
7,19,31,22,1
7,11,1
7,29,12,0
7,20,24,2
7,34,33,22,1
