1,16,1,0.300000,3,1.000000,9.400000
1,28,1,0.300000,1,1.000000,9.400000
1,12,1,0.000000,7,1.000000,9.400000
2,16,1,0.300000,3,1.000000,9.400000
2,28,1,0.300000,1,1.000000,9.400000
2,12,1,0.000000,6,1.000000,9.400000
3,16,1,0.300000,3,1.000000,9.400000
3,28,1,0.300000,1,1.000000,9.400000
3,12,1,0.000000,6,1.000000,9.400000
4,16,1,0.300000,3,1.000000,9.400000
4,28,1,0.300000,1,1.000000,9.400000
4,12,1,0.000000,7,1.000000,9.400000
5,16,1,0.300000,4,1.000000,9.400000
5,28,1,0.300000,1,1.000000,9.400000
5,12,1,0.000000,6,1.000000,9.400000
6,16,3,0.300000,1,2.000000,4.800000
6,28,1,0.300000,1,1.000000,9.400000
6,12,1,0.276000,8,1.000000,9.400000
7,16,1,0.300000,4,1.000000,9.400000
7,28,1,0.253846,1,1.000000,9.400000
7,12,1,0.000000,9,1.000000,9.400000
8,16,3,0.300000,1,2.000000,4.800000
8,28,1,0.300000,1,1.000000,9.400000
8,12,1,0.300000,7,1.000000,9.400000
9,16,3,0.300000,1,2.000000,4.800000
9,28,1,0.300000,1,1.000000,9.400000
9,12,1,0.300000,7,1.000000,9.400000
10,16,3,0.300000,1,2.000000,4.800000
10,28,1,0.300000,1,1.000000,9.400000
10,12,1,0.300000,7,1.000000,9.400000
11,16,3,0.300000,1,2.000000,4.800000
11,28,1,0.300000,2,1.000000,9.400000
11,12,1,0.300000,6,1.000000,9.400000
12,16,3,0.300000,1,2.000000,4.800000
12,28,1,0.300000,2,1.000000,9.400000
12,12,1,0.300000,6,1.000000,9.400000
13,16,4,0.300000,1,2.000000,3.900000
13,28,1,0.300000,2,1.000000,9.400000
13,12,1,0.300000,6,1.000000,9.400000
14,16,4,0.300000,1,2.000000,3.900000
14,28,1,0.300000,2,1.000000,9.400000
14,12,1,0.300000,6,1.000000,9.400000
15,16,4,0.300000,1,2.000000,3.900000
15,28,1,0.300000,2,1.000000,9.400000
15,12,1,0.300000,8,1.000000,9.400000
16,16,4,0.300000,1,2.000000,3.900000
16,28,1,0.300000,2,1.000000,9.400000
16,12,1,0.300000,8,1.000000,9.400000
17,16,4,0.300000,1,2.000000,3.900000
17,28,1,0.300000,2,1.000000,9.400000
17,12,1,0.300000,7,1.000000,9.400000
18,16,4,0.300000,1,2.000000,3.900000
18,28,1,0.300000,2,1.000000,9.400000
18,12,1,0.300000,7,1.000000,9.400000
19,16,4,0.300000,1,2.000000,3.900000
19,28,1,0.300000,2,1.000000,9.400000
19,12,1,0.300000,7,1.000000,9.400000
20,16,4,0.300000,1,2.000000,3.900000
20,28,1,0.300000,2,1.000000,9.400000
20,12,1,0.300000,7,1.000000,9.400000
21,16,4,0.300000,1,2.000000,3.900000
21,28,1,0.300000,2,1.000000,9.400000
21,12,1,0.300000,7,1.000000,9.400000
22,16,4,0.300000,1,2.000000,3.900000
22,28,1,0.300000,2,1.000000,9.400000
22,12,1,0.300000,7,1.000000,9.400000
23,16,4,0.300000,1,2.000000,3.900000
23,28,1,0.300000,2,1.000000,9.400000
23,12,1,0.300000,7,1.000000,9.400000
24,16,4,0.300000,1,2.000000,3.900000
24,28,1,0.300000,2,1.000000,9.400000
24,12,1,0.300000,7,1.000000,9.400000
25,16,4,0.300000,1,2.000000,3.900000
25,28,1,0.300000,2,1.000000,9.400000
25,12,3,0.300000,3,2.000000,4.800000
26,16,4,0.300000,1,2.000000,3.900000
26,28,1,0.300000,2,1.000000,9.400000
26,12,3,0.300000,3,2.000000,4.800000
27,16,4,0.300000,1,2.000000,3.900000
27,28,1,0.300000,2,1.000000,9.400000
27,12,3,0.300000,3,2.000000,4.800000
28,16,4,0.300000,1,2.000000,3.900000
28,28,1,0.300000,2,1.000000,9.400000
28,12,3,0.300000,3,2.000000,4.800000
29,16,4,0.300000,1,2.000000,3.900000
29,28,1,0.300000,2,1.000000,9.400000
29,12,3,0.300000,4,2.000000,4.800000
30,16,4,0.300000,1,2.000000,3.900000
30,28,1,0.300000,2,1.000000,9.400000
30,12,3,0.300000,4,2.000000,4.800000
