1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,9,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,33,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
1,14,4,1
1,8,23,0
1,20,1
