1,6,4,0.300000,1,0.879341
1,7,4,0.400000,2,0.934000
1,8,1,0.300000,2,0.825000
1,9,1,1.000000,4,1.000000
1,10,1,0.000000,0,0.675000
1,11,1,1.000000,4,1.000000
1,12,1,0.300000,2,0.825000
1,13,1,0.000000,0,0.675000
1,14,4,0.400000,2,0.934000
1,15,1,0.000000,0,0.675000
1,16,1,0.300000,2,0.825000
1,17,4,0.400000,2,0.934000
1,18,1,1.000000,4,1.000000
1,19,5,0.700000,2,0.976923
1,20,1,0.300000,2,0.825000
1,21,1,0.000000,0,0.675000
1,22,1,0.000000,0,0.726736
1,23,4,0.400000,2,0.934000
1,24,0,1.000000,4,1.000000
1,25,1,0.000000,0,0.675000
1,26,4,0.400000,2,0.934000
1,27,2,0.300000,2,0.825000
1,28,1,0.300000,2,0.825000
1,29,1,0.000000,0,0.675000
1,30,5,1.000000,4,1.000000
1,31,5,1.000000,4,1.000000
1,32,2,0.300000,2,0.825000
1,33,1,0.000000,0,0.675000
1,34,4,0.400000,2,0.934000
1,35,4,0.100000,1,0.759000
