"seconds_ahp","run","seconds_it","users","speed"
"130",0.011349,"13",0.0037,30,"0"
"131",0.01827,"13",0.004282,30,"0"
"132",0.010162,"13",0.003687,30,"0"
"133",0.012479,"13",0.00398,30,"0"
"134",0.021948,"13",0.004078,30,"0"
"135",0.01287,"13",0.003858,30,"0"
"136",0.022576,"13",0.006079,30,"0"
"137",0.024107,"13",0.006432,30,"0"
"138",0.009769,"13",0.006313,30,"0"
"139",0.015047,"13",0.003715,30,"0"
"140",0.009123,"13",0.003934,30,"0"
"141",0.009687,"13",0.004031,30,"0"
"142",0.009265,"13",0.003135,30,"0"
"143",0.012133,"13",0.002771,30,"0"
"144",0.007227,"13",0.003232,30,"0"
"145",0.00745,"13",0.005297,30,"0"
"146",0.011424,"13",0.004571,30,"0"
"147",0.012579,"13",0.004357,30,"0"
"148",0.018294,"14",0.005754,30,"0"
"149",0.008882,"14",0.004827,30,"0"
"150",0.008894,"14",0.004357,30,"0"
"151",0.009744,"14",0.003508,30,"0"
"152",0.007097,"14",0.002835,30,"0"
"153",0.005689,"14",0.002511,30,"0"
"154",0.007827,"14",0.00283,30,"0"
"155",0.008025,"14",0.002886,30,"0"
"156",0.006606,"14",0.002837,30,"0"
"157",0.011658,"14",0.003909,30,"0"
"158",0.006549,"14",0.002543,30,"0"
"159",0.006165,"14",0.003117,30,"0"
"160",0.009791,"14",0.004228,30,"0"
"161",0.007484,"14",0.002009,30,"0"
"162",0.011696,"14",0.003974,30,"0"
"163",0.018983,"14",0.003947,30,"0"
"164",0.009016,"14",0.002697,30,"0"
"165",0.009898,"14",0.004503,30,"0"
"166",0.009871,"14",0.003386,30,"0"
"167",0.009469,"14",0.003173,30,"0"
"168",0.014424,"14",0.003518,30,"0"
"169",0.007831,"14",0.003244,30,"0"
"170",0.008531,"14",0.002037,30,"0"
"171",0.007085,"14",0.002229,30,"0"
"172",0.011558,"14",0.003876,30,"0"
"173",0.010304,"14",0.003445,30,"0"
"174",0.006168,"14",0.002566,30,"0"
"175",0.007384,"14",0.002844,30,"0"
"176",0.0192,"14",0.004497,30,"0"
"177",0.011634,"14",0.003955,30,"0"
"178",0.012386,"15",0.004772,30,"0"
"179",0.011713,"15",0.002669,30,"0"
"180",0.00827,"15",0.002707,30,"0"
"181",0.010602,"15",0.003067,30,"0"
"182",0.006743,"15",0.002528,30,"0"
"183",0.007223,"15",0.00244,30,"0"
"184",0.01024,"15",0.00283,30,"0"
"185",0.005644,"15",0.00268,30,"0"
"186",0.006159,"15",0.002619,30,"0"
"187",0.017704,"15",0.00703,30,"0"
"188",0.008831,"15",0.002477,30,"0"
"189",0.010551,"15",0.00274,30,"0"
