1,32,2,0.400000,0.200000,0.100000,0.300000
1,33,1,0.300000,0.200000,0.100000,0.225000
1,34,1,0.400000,0.200000,0.100000,0.300000
1,35,2,0.400000,0.200000,0.100000,0.300000
1,7,5,0.400000,0.200000,0.100000,0.300000
1,9,0,0.300000,0.200000,0.100000,0.225000
1,10,2,0.400000,0.187302,0.093651,0.300000
1,11,5,0.300000,0.200000,0.100000,0.225000
1,14,2,0.400000,0.200000,0.100000,0.300000
1,15,0,0.400000,0.200000,0.100000,0.300000
1,16,5,0.400000,0.200000,0.100000,0.300000
1,18,5,0.400000,0.200000,0.100000,0.300000
1,20,1,0.300000,0.200000,0.100000,0.225000
1,23,2,0.400000,0.200000,0.100000,0.300000
1,25,1,0.400000,0.200000,0.100000,0.300000
1,27,2,0.400000,0.200000,0.100000,0.300000
1,29,2,0.400000,0.200000,0.100000,0.300000
1,31,1,0.400000,0.200000,0.100000,0.300000
