1,24,12,28,1
1,15,22,34,14,11,26,28,1
1,9,29,1
2,24,12,33,28,3,29,9,5
2,15,34,14,11,1
2,9,4,1
3,24,12,33,28,29,2
3,15,23,19,13,5
3,9,2
4,24,6,11,1,4,9,5
4,15,11,1
4,9,4,1
5,24,6,15,1,4,9,5
5,15,1
5,9,28,2
6,24,12,6,15,1,4,28,2
6,15,1
6,9,28,2
7,24,12,6,15,1,9,5
7,15,1
7,9,4,2
8,24,12,6,15,3,2
8,15,1
8,9,5
9,24,35,25,6,15,3,2
9,15,1
9,9,19,1,4,2,0
10,24,8,23,25,6,15,3,2,0
10,15,3,2
10,9,34,5
11,24,16,12,35,8,13,1
11,15,3,2,0
11,9,34,5,21,4,2,0
12,24,16,12,23,8,25,19,1
12,15,3,4,21,5
12,9,34,5
13,24,-2,
13,15,3,19,1
13,9,-2,
14,24,-2,
14,15,-2,
14,9,-2,
15,24,-2,
15,15,-2,
15,9,-2,
16,24,-2,
16,15,-2,
16,9,-2,
17,24,-2,
17,15,-2,
17,9,-2,
18,24,-2,
18,15,-2,
18,9,-2,
19,24,-2,
19,15,-2,
19,9,-2,
20,24,-2,
20,15,-2,
20,9,-2,
21,24,-2,
21,15,-2,
21,9,-2,
22,24,-2,
22,15,-2,
22,9,-2,
23,24,-2,
23,15,-2,
23,9,-2,
24,24,-2,
24,15,-2,
24,9,-2,
25,24,-2,
25,15,-2,
25,9,-2,
26,24,-2,
26,15,-2,
26,9,-2,
27,24,-2,
27,15,-2,
27,9,-2,
28,24,-2,
28,15,-2,
28,9,-2,
29,24,-2,
29,15,-2,
29,9,-2,
30,24,-2,
30,15,-2,
30,9,-2,
