1,7,9,2
1,10,3
1,22,4
1,7,28,5
1,10,3
1,22,19,4
1,7,21,2
1,10,3
1,22,23,1
1,7,28,2
1,10,3
1,22,23,1
1,7,28,2
1,10,3
1,22,23,1
1,7,28,2
1,10,3
1,22,6,4
1,7,28,2
1,10,14,3
1,22,6,4,23,1
1,7,5
1,10,14,3
1,22,5
1,7,19,5,6,1
1,10,14,3
1,22,5,6,1
1,7,19,5,6,1
1,10,16,8,4,6,1
1,22,6,1
1,7,19,32,5,6,1
1,10,21,9,4
1,22,5,6,1
1,7,19,32,5,6,1
1,10,16,0
1,22,7,19,32,5,6,1
1,7,19,27,2
1,10,16,0
1,22,7,19,27,2
1,7,19,27,2
1,10,0
1,22,7,19,27,2
1,7,32,19,27,2
1,10,0
1,22,7,32,19,27,2
1,7,32,19,27,2
1,10,0
1,22,7,32,19,27,2
17,7,-2,
1,10,0
17,22,-2,
18,7,-2,
1,10,0
18,22,-2,
19,7,-2,
1,10,0
19,22,-2,
20,7,-2,
1,10,0
20,22,-2,
21,7,-2,
1,10,9,0
21,22,-2,
22,7,-2,
1,10,9,0
22,22,-2,
23,7,-2,
1,10,9,0
23,22,-2,
24,7,-2,
1,10,9,0
24,22,-2,
25,7,-2,
25,10,-2,
25,22,-2,
26,7,-2,
26,10,-2,
26,22,-2,
27,7,-2,
27,10,-2,
27,22,-2,
28,7,-2,
28,10,-2,
28,22,-2,
29,7,-2,
29,10,-2,
29,22,-2,
30,7,-2,
30,10,-2,
30,22,-2,
