"Iteration","Dst","Src","Accuracy","Completeness","Timeliness","Reliability","run","method","users","speed"
"366",1,11,1,0.3,0.2,0.1,0.225,"15","it",30,"0"
"367",1,12,1,0.25,0.2,0.1,0.1875,"15","it",30,"0"
"368",1,13,1,0.3,0.2,0.1,0.225,"15","it",30,"0"
"369",1,14,1,0.4,0.2,0.1,0.3,"15","it",30,"0"
"370",1,15,3,0.4,0.2,0.1,0.3,"15","it",30,"0"
"371",1,16,3,0.333333,0.2,0.1,0.25,"15","it",30,"0"
"372",1,17,1,0.266667,0.2,0.1,0.2,"15","it",30,"0"
"373",1,18,2,0.4,0.2,0.1,0.3,"15","it",30,"0"
"374",1,19,1,0.3,0.2,0.1,0.225,"15","it",30,"0"
"375",1,20,1,0.4,0.2,0.066667,0.2,"15","it",30,"0"
"376",1,21,0,0.25,0.2,0.1,0.1875,"15","it",30,"0"
"377",1,22,1,0.4,0.2,0.085714,0.257143,"15","it",30,"0"
"378",1,23,1,0.4,0.2,0.1,0.3,"15","it",30,"0"
"379",1,24,2,0.3,0.2,0.1,0.225,"15","it",30,"0"
"380",1,25,0,0.35,0.2,0.1,0.2625,"15","it",30,"0"
"381",1,26,1,0.4,0.2,0.085714,0.257143,"15","it",30,"0"
"382",1,27,2,0.4,0.169591,0.051462,0.2,"15","it",30,"0"
"383",1,28,5,0.4,0.2,0.1,0.3,"15","it",30,"0"
"384",1,29,5,0.25,0.2,0.1,0.1875,"15","it",30,"0"
"385",1,30,5,0.266667,0.2,0.1,0.2,"15","it",30,"0"
"386",1,31,1,0.4,0.2,0.064286,0.192857,"15","it",30,"0"
"387",1,32,2,0.266667,0.2,0.1,0.2,"15","it",30,"0"
"388",1,33,1,0.3,0.2,0.1,0.225,"15","it",30,"0"
"389",1,34,5,0.388939,0.194469,0.1,0.3,"15","it",30,"0"
"390",1,35,4,0.4,0.2,0.1,0.3,"15","it",30,"0"
"391",1,6,1,0.266667,0.1,0.05,0.2,"15","ahp",30,"0"
"392",1,7,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"393",1,8,1,0.266667,0.2,0.1,0.2,"15","ahp",30,"0"
"394",1,9,3,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"395",1,10,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"396",1,11,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"397",1,12,1,0.25,0.123834,0.061917,0.1875,"15","ahp",30,"0"
"398",1,13,2,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"399",1,14,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"400",1,15,1,0.4,0.1,0.05,0.3,"15","ahp",30,"0"
"401",1,16,1,0.333333,0.2,0.1,0.25,"15","ahp",30,"0"
"402",1,17,1,0.266667,0.2,0.1,0.2,"15","ahp",30,"0"
"403",1,18,1,0.4,0.2,0.1,0.3,"15","ahp",30,"0"
"404",1,19,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"405",1,20,3,0.336169,0.168084,0.1,0.3,"15","ahp",30,"0"
"406",1,21,1,0.25,0.2,0.1,0.1875,"15","ahp",30,"0"
"407",1,22,0,0.342964,0.171482,0.1,0.3,"15","ahp",30,"0"
"408",1,23,1,0.4,0.128181,0.06409,0.3,"15","ahp",30,"0"
"409",1,24,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"410",1,25,0,0.35,0.2,0.1,0.2625,"15","ahp",30,"0"
"411",1,26,5,0.330725,0.165363,0.1,0.3,"15","ahp",30,"0"
"412",1,27,1,0.4,0.1,0.016667,0.2,"15","ahp",30,"0"
"413",1,28,4,0.360394,0.180197,0.1,0.3,"15","ahp",30,"0"
"414",1,29,1,0.25,0.1,0.05,0.1875,"15","ahp",30,"0"
"415",1,30,1,0.266667,0.2,0.075,0.125,"15","ahp",30,"0"
"416",1,31,1,0.4,0.2,0.064286,0.192857,"15","ahp",30,"0"
"417",1,32,1,0.266667,0.2,0.1,0.2,"15","ahp",30,"0"
"418",1,33,1,0.3,0.2,0.1,0.225,"15","ahp",30,"0"
"419",1,34,5,0.388939,0.194469,0.1,0.3,"15","ahp",30,"0"
"420",1,35,1,0.4,0.1,0.05,0.3,"15","ahp",30,"0"
"421",1,6,1,0.4,0.2,0.1,0.3,"16","it",30,"0"
"422",1,7,1,0.266667,0.2,0.055556,0.066667,"16","it",30,"0"
"423",1,8,5,0.333333,0.2,0.1,0.25,"16","it",30,"0"
"424",1,9,5,0.4,0.2,0.1,0.3,"16","it",30,"0"
"425",1,10,2,0.270437,0.185218,0.1,0.225,"16","it",30,"0"
"426",1,11,1,0.25,0.2,0.1,0.1875,"16","it",30,"0"
"427",1,12,1,0.4,0.2,0.07,0.21,"16","it",30,"0"
"428",1,13,2,0.333333,0.2,0.1,0.25,"16","it",30,"0"
"429",1,14,2,0.333333,0.2,0.1,0.25,"16","it",30,"0"
"430",1,15,0,0.331141,0.16557,0.1,0.3,"16","it",30,"0"
"431",1,16,0,0.3,0.2,0.1,0.225,"16","it",30,"0"
"432",1,17,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"433",1,18,5,0.333333,0.2,0.1,0.25,"16","it",30,"0"
"434",1,19,3,0.4,0.2,0.1,0.3,"16","it",30,"0"
"435",1,20,1,0.4,0.2,0.1,0.3,"16","it",30,"0"
"436",1,21,2,0.3,0.2,0.1,0.225,"16","it",30,"0"
"437",1,22,2,0.4,0.2,0.1,0.3,"16","it",30,"0"
"438",1,23,2,0.260516,0.180258,0.1,0.225,"16","it",30,"0"
"439",1,24,1,0.4,0.2,0.1,0.3,"16","it",30,"0"
"440",1,25,3,0.377816,0.188908,0.1,0.3,"16","it",30,"0"
"441",1,26,1,0.4,0.2,0.1,0.3,"16","it",30,"0"
"442",1,27,1,0.333333,0.2,0.075,0.175,"16","it",30,"0"
"443",1,28,4,0.3525,0.17625,0.1,0.3,"16","it",30,"0"
"444",1,29,2,0.3,0.2,0.075,0.15,"16","it",30,"0"
"445",1,30,1,0.3,0.2,0.075,0.15,"16","it",30,"0"
"446",1,31,4,0.4,0.2,0.1,0.3,"16","it",30,"0"
"447",1,32,4,0.330378,0.165189,0.1,0.3,"16","it",30,"0"
"448",1,33,1,0.3,0.2,0.1,0.225,"16","it",30,"0"
"449",1,34,1,0.4,0.2,0.1,0.3,"16","it",30,"0"
"450",1,35,2,0.3,0.2,0.06,0.105,"16","it",30,"0"
"451",1,6,1,0.4,0.1,0.05,0.3,"16","ahp",30,"0"
"452",1,7,2,0.32109,0.145215,0.050668,0.175,"16","ahp",30,"0"
"453",1,8,5,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"454",1,9,1,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"455",1,10,1,0.3,0.179475,0.089738,0.225,"16","ahp",30,"0"
"456",1,11,2,0.223851,0.186926,0.1,0.1875,"16","ahp",30,"0"
"457",1,12,0,0.34164,0.17082,0.1,0.3,"16","ahp",30,"0"
"458",1,13,1,0.333333,0.1,0.05,0.25,"16","ahp",30,"0"
"459",1,14,1,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"460",1,15,5,0.321603,0.160802,0.1,0.3,"16","ahp",30,"0"
"461",1,16,1,0.25,0.2,0.1,0.1875,"16","ahp",30,"0"
"462",1,17,2,0.4,0.1,0.05,0.3,"16","ahp",30,"0"
"463",1,18,2,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"464",1,19,1,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"465",1,20,1,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"466",1,21,1,0.3,0.1,0.05,0.225,"16","ahp",30,"0"
"467",1,22,1,0.4,0.1,0.05,0.3,"16","ahp",30,"0"
"468",1,23,2,0.260516,0.180258,0.1,0.225,"16","ahp",30,"0"
"469",1,24,3,0.389561,0.194781,0.1,0.3,"16","ahp",30,"0"
"470",1,25,3,0.377816,0.188908,0.1,0.3,"16","ahp",30,"0"
"471",1,26,1,0.4,0.1,0.05,0.3,"16","ahp",30,"0"
"472",1,27,1,0.333333,0.2,0.075,0.175,"16","ahp",30,"0"
"473",1,28,1,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"474",1,29,2,0.3,0.2,0.075,0.15,"16","ahp",30,"0"
"475",1,30,4,0.235903,0.142951,0.1,0.2625,"16","ahp",30,"0"
"476",1,31,1,0.333333,0.189579,0.094789,0.25,"16","ahp",30,"0"
"477",1,32,1,0.333333,0.2,0.1,0.25,"16","ahp",30,"0"
"478",1,33,1,0.3,0.2,0.1,0.225,"16","ahp",30,"0"
"479",1,34,1,0.4,0.2,0.1,0.3,"16","ahp",30,"0"
"480",1,35,1,0.3,0.2,0.058333,0.1,"16","ahp",30,"0"
"481",1,6,-2,0,0,0,0,"17","it",30,"0"
"482",1,7,5,0.4,0.2,0.1,0.3,"17","it",30,"0"
"483",1,8,5,0.309122,0.154561,0.1,0.3,"17","it",30,"0"
"484",1,9,3,0.4,0.2,0.1,0.3,"17","it",30,"0"
"485",1,10,0,0.376739,0.118129,0.064879,0.3,"17","it",30,"0"
"486",1,11,2,0.25,0.2,0.1,0.1875,"17","it",30,"0"
"487",1,12,3,0.25,0.2,0.066667,0.0875,"17","it",30,"0"
"488",1,13,0,0.333333,0.2,0.1,0.25,"17","it",30,"0"
"489",1,14,1,0.25,0.13645,0.068225,0.1875,"17","it",30,"0"
"490",1,15,0,0.4,0.2,0.1,0.3,"17","it",30,"0"
"491",1,16,1,0.4,0.2,0.1,0.3,"17","it",30,"0"
"492",1,17,3,0.4,0.2,0.1,0.3,"17","it",30,"0"
"493",1,18,-2,0,0,0,0,"17","it",30,"0"
"494",1,19,5,0.346444,0.173222,0.1,0.3,"17","it",30,"0"
"495",1,20,4,0.25,0.2,0.1,0.1875,"17","it",30,"0"
"496",1,21,1,0.4,0.2,0.1,0.3,"17","it",30,"0"
"497",1,22,1,0.3,0.2,0.075,0.15,"17","it",30,"0"
"498",1,23,0,0.388443,0.194221,0.1,0.3,"17","it",30,"0"
"499",1,24,3,0.4,0.2,0.1,0.3,"17","it",30,"0"
"500",1,25,0,0.361922,0.180961,0.1,0.3,"17","it",30,"0"
"501",1,26,5,0.4,0.2,0.1,0.3,"17","it",30,"0"
"502",1,27,3,0.307852,0.153926,0.1,0.3,"17","it",30,"0"
"503",1,28,3,0.4,0.2,0.1,0.3,"17","it",30,"0"
"504",1,29,0,0.396445,0.198222,0.1,0.3,"17","it",30,"0"
"505",1,30,3,0.353886,0.176943,0.1,0.3,"17","it",30,"0"
"506",1,31,1,0.4,0.2,0.1,0.3,"17","it",30,"0"
"507",1,32,5,0.3,0.2,0.1,0.225,"17","it",30,"0"
"508",1,33,3,0.344998,0.172499,0.075,0.225,"17","it",30,"0"
"509",1,34,0,0.4,0.2,0.1,0.3,"17","it",30,"0"
"510",1,35,5,0.313536,0.156768,0.1,0.3,"17","it",30,"0"
"511",1,6,-2,0,0,0,0,"17","ahp",30,"0"
"512",1,7,2,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"513",1,8,5,0.309122,0.154561,0.1,0.3,"17","ahp",30,"0"
"514",1,9,1,0.4,0.133348,0.066674,0.3,"17","ahp",30,"0"
"515",1,10,3,0.354245,0.177123,0.1,0.3,"17","ahp",30,"0"
"516",1,11,0,0.25,0.2,0.1,0.1875,"17","ahp",30,"0"
"517",1,12,1,0.25,0.2,0.057143,0.058929,"17","ahp",30,"0"
"518",1,13,4,0.314873,0.19077,0.1,0.25,"17","ahp",30,"0"
"519",1,14,1,0.25,0.1,0.05,0.1875,"17","ahp",30,"0"
"520",1,15,1,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"521",1,16,1,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"522",1,17,3,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"523",1,18,-2,0,0,0,0,"17","ahp",30,"0"
"524",1,19,5,0.346444,0.173222,0.1,0.3,"17","ahp",30,"0"
"525",1,20,1,0.25,0.1,0.05,0.1875,"17","ahp",30,"0"
"526",1,21,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"527",1,22,4,0.291065,0.145533,0.083333,0.25,"17","ahp",30,"0"
"528",1,23,0,0.388443,0.194221,0.1,0.3,"17","ahp",30,"0"
"529",1,24,0,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"530",1,25,5,0.350146,0.175073,0.1,0.3,"17","ahp",30,"0"
"531",1,26,5,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"532",1,27,3,0.307852,0.153926,0.1,0.3,"17","ahp",30,"0"
"533",1,28,1,0.4,0.2,0.1,0.3,"17","ahp",30,"0"
"534",1,29,5,0.382158,0.191079,0.1,0.3,"17","ahp",30,"0"
"535",1,30,3,0.353886,0.176943,0.1,0.3,"17","ahp",30,"0"
"536",1,31,1,0.4,0.1,0.05,0.3,"17","ahp",30,"0"
"537",1,32,5,0.3,0.2,0.1,0.225,"17","ahp",30,"0"
"538",1,33,3,0.344998,0.172499,0.075,0.225,"17","ahp",30,"0"
"539",1,34,4,0.3449,0.17245,0.1,0.3,"17","ahp",30,"0"
"540",1,35,5,0.313536,0.156768,0.1,0.3,"17","ahp",30,"0"
"541",1,6,0,0.4,0.2,0.1,0.3,"18","it",30,"0"
"542",1,7,1,0.247965,0.198982,0.061111,0.070833,"18","it",30,"0"
"543",1,8,0,0.3,0.100235,0.050117,0.225,"18","it",30,"0"
"544",1,9,2,0.4,0.2,0.1,0.3,"18","it",30,"0"
"545",1,10,0,0.4,0.2,0.1,0.3,"18","it",30,"0"
"546",1,11,3,0.252521,0.151261,0.1,0.2625,"18","it",30,"0"
"547",1,12,1,0.266667,0.2,0.1,0.2,"18","it",30,"0"
"548",1,13,3,0.207417,0.143115,0.053036,0.1,"18","it",30,"0"
"549",1,14,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"550",1,15,3,0.29096,0.17048,0.1,0.2625,"18","it",30,"0"
"551",1,16,1,0.266667,0.2,0.07,0.11,"18","it",30,"0"
"552",1,17,1,0.266667,0.2,0.075,0.125,"18","it",30,"0"
"553",1,18,2,0.282008,0.174337,0.1,0.25,"18","it",30,"0"
"554",1,19,5,0.333333,0.1,0.016667,0.15,"18","it",30,"0"
"555",1,20,3,0.4,0.2,0.1,0.3,"18","it",30,"0"
"556",1,21,0,0.3,0.2,0.072222,0.141667,"18","it",30,"0"
"557",1,22,3,0.25,0.2,0.066667,0.0875,"18","it",30,"0"
"558",1,23,0,0.182351,0.166176,0.1,0.1875,"18","it",30,"0"
"559",1,24,3,0.301016,0.150508,0.1,0.3,"18","it",30,"0"
"560",1,25,5,0.266667,0.2,0.0875,0.1625,"18","it",30,"0"
"561",1,26,1,0.4,0.2,0.1,0.3,"18","it",30,"0"
"562",1,27,5,0.333333,0.2,0.083333,0.2,"18","it",30,"0"
"563",1,28,5,0.351759,0.175879,0.1,0.3,"18","it",30,"0"
"564",1,29,5,0.266667,0.2,0.1,0.2,"18","it",30,"0"
"565",1,30,1,0.4,0.2,0.1,0.3,"18","it",30,"0"
"566",1,31,1,0.4,0.2,0.1,0.3,"18","it",30,"0"
"567",1,32,5,0.4,0.2,0.1,0.3,"18","it",30,"0"
"568",1,33,5,0.380736,0.190368,0.1,0.3,"18","it",30,"0"
"569",1,34,0,0.25,0.2,0.1,0.1875,"18","it",30,"0"
"570",1,35,1,0.4,0.168323,0.084162,0.3,"18","it",30,"0"
"571",1,6,0,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"572",1,7,1,0.247965,0.153911,0.038575,0.070833,"18","ahp",30,"0"
"573",1,8,1,0.3,0.1,0.05,0.225,"18","ahp",30,"0"
"574",1,9,2,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"575",1,10,1,0.4,0.1,0.05,0.3,"18","ahp",30,"0"
"576",1,11,3,0.252521,0.151261,0.1,0.2625,"18","ahp",30,"0"
"577",1,12,1,0.266667,0.2,0.1,0.2,"18","ahp",30,"0"
"578",1,13,1,0.266667,0.1,0.016667,0.1,"18","ahp",30,"0"
"579",1,14,1,0.4,0.1,0.05,0.3,"18","ahp",30,"0"
"580",1,15,3,0.29096,0.17048,0.1,0.2625,"18","ahp",30,"0"
"581",1,16,1,0.266667,0.1,0.02,0.11,"18","ahp",30,"0"
"582",1,17,1,0.266667,0.2,0.075,0.125,"18","ahp",30,"0"
"583",1,18,2,0.282008,0.174337,0.1,0.25,"18","ahp",30,"0"
"584",1,19,5,0.333333,0.1,0.016667,0.15,"18","ahp",30,"0"
"585",1,20,3,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"586",1,21,1,0.3,0.1,0.028571,0.160714,"18","ahp",30,"0"
"587",1,22,1,0.25,0.19871,0.066022,0.0875,"18","ahp",30,"0"
"588",1,23,1,0.25,0.1,0.05,0.1875,"18","ahp",30,"0"
"589",1,24,3,0.301016,0.150508,0.1,0.3,"18","ahp",30,"0"
"590",1,25,1,0.266667,0.1,0.03,0.14,"18","ahp",30,"0"
"591",1,26,1,0.4,0.2,0.1,0.3,"18","ahp",30,"0"
"592",1,27,5,0.333333,0.1,0.033333,0.2,"18","ahp",30,"0"
"593",1,28,3,0.342832,0.100435,0.06451,0.3,"18","ahp",30,"0"
"594",1,29,4,0.227118,0.180226,0.1,0.2,"18","ahp",30,"0"
"595",1,30,3,0.314995,0.157498,0.1,0.3,"18","ahp",30,"0"
"596",1,31,3,0.309525,0.154763,0.1,0.3,"18","ahp",30,"0"
"597",1,32,3,0.394311,0.197156,0.1,0.3,"18","ahp",30,"0"
"598",1,33,3,0.370105,0.185052,0.1,0.3,"18","ahp",30,"0"
"599",1,34,1,0.25,0.153708,0.076854,0.1875,"18","ahp",30,"0"
"600",1,35,1,0.4,0.1,0.05,0.3,"18","ahp",30,"0"
"601",1,6,0,0.350501,0.17525,0.1,0.3,"19","it",30,"0"
"602",1,7,5,0.25,0.2,0.083333,0.1375,"19","it",30,"0"
"603",1,8,3,0.266667,0.2,0.1,0.2,"19","it",30,"0"
"604",1,9,2,0.4,0.2,0.1,0.3,"19","it",30,"0"
"605",1,10,3,0.297343,0.148672,0.1,0.3,"19","it",30,"0"
"606",1,11,0,0.3,0.2,0.083333,0.175,"19","it",30,"0"
"607",1,12,1,0.3,0.2,0.1,0.225,"19","it",30,"0"
"608",1,13,2,0.4,0.2,0.1,0.3,"19","it",30,"0"
"609",1,14,1,0.25,0.2,0.1,0.1875,"19","it",30,"0"
"610",1,15,1,0.25,0.2,0.058333,0.0625,"19","it",30,"0"
"611",1,16,2,0.3,0.2,0.1,0.225,"19","it",30,"0"
"612",1,17,4,0.305896,0.152948,0.1,0.3,"19","it",30,"0"
"613",1,18,2,0.25,0.2,0.1,0.1875,"19","it",30,"0"
"614",1,19,1,0.4,0.2,0.1,0.3,"19","it",30,"0"
"615",1,20,0,0.4,0.2,0.1,0.3,"19","it",30,"0"
"616",1,21,5,0.324974,0.162487,0.1,0.3,"19","it",30,"0"
"617",1,22,1,0.4,0.2,0.1,0.3,"19","it",30,"0"
"618",1,23,2,0.4,0.2,0.0625,0.1875,"19","it",30,"0"
"619",1,24,2,0.357959,0.17898,0.1,0.3,"19","it",30,"0"
"620",1,25,1,0.266667,0.2,0.1,0.2,"19","it",30,"0"
"621",1,26,2,0.251418,0.175709,0.1,0.225,"19","it",30,"0"
"622",1,27,2,0.4,0.2,0.1,0.3,"19","it",30,"0"
"623",1,28,5,0.4,0.2,0.1,0.3,"19","it",30,"0"
"624",1,29,2,0.356139,0.101859,0.061895,0.3,"19","it",30,"0"
"625",1,30,0,0.335103,0.167551,0.1,0.3,"19","it",30,"0"
"626",1,31,2,0.4,0.2,0.1,0.3,"19","it",30,"0"
"627",1,32,2,0.4,0.2,0.0875,0.2625,"19","it",30,"0"
"628",1,33,3,0.4,0.2,0.075,0.225,"19","it",30,"0"
"629",1,34,0,0.333333,0.2,0.1,0.25,"19","it",30,"0"
"630",1,35,0,0.3,0.2,0.1,0.225,"19","it",30,"0"
"631",1,6,4,0.306719,0.153359,0.1,0.3,"19","ahp",30,"0"
"632",1,7,2,0.3,0.2,0.1,0.225,"19","ahp",30,"0"
"633",1,8,0,0.333333,0.2,0.0875,0.2125,"19","ahp",30,"0"
"634",1,9,2,0.4,0.2,0.1,0.3,"19","ahp",30,"0"
"635",1,10,3,0.297343,0.148672,0.1,0.3,"19","ahp",30,"0"
"636",1,11,0,0.3,0.2,0.083333,0.175,"19","ahp",30,"0"
"637",1,12,1,0.3,0.2,0.1,0.225,"19","ahp",30,"0"
"638",1,13,4,0.4,0.2,0.1,0.3,"19","ahp",30,"0"
"639",1,14,0,0.292626,0.196313,0.1,0.225,"19","ahp",30,"0"
"640",1,15,2,0.211187,0.180594,0.066667,0.0875,"19","ahp",30,"0"
"641",1,16,1,0.3,0.175798,0.087899,0.225,"19","ahp",30,"0"
"642",1,17,1,0.3,0.2,0.075,0.15,"19","ahp",30,"0"
"643",1,18,3,0.18654,0.16827,0.1,0.1875,"19","ahp",30,"0"
"644",1,19,4,0.33893,0.169465,0.1,0.3,"19","ahp",30,"0"
"645",1,20,1,0.3,0.2,0.1,0.225,"19","ahp",30,"0"
"646",1,21,5,0.324974,0.162487,0.1,0.3,"19","ahp",30,"0"
"647",1,22,4,0.298192,0.149096,0.1,0.3,"19","ahp",30,"0"
"648",1,23,1,0.4,0.1,0.008333,0.175,"19","ahp",30,"0"
"649",1,24,2,0.357959,0.17898,0.1,0.3,"19","ahp",30,"0"
"650",1,25,1,0.266667,0.2,0.1,0.2,"19","ahp",30,"0"
"651",1,26,1,0.297685,0.198842,0.08125,0.16875,"19","ahp",30,"0"
"652",1,27,3,0.362142,0.181071,0.1,0.3,"19","ahp",30,"0"
"653",1,28,5,0.4,0.2,0.1,0.3,"19","ahp",30,"0"
"654",1,29,2,0.356139,0.17807,0.1,0.3,"19","ahp",30,"0"
"655",1,30,0,0.335103,0.167551,0.1,0.3,"19","ahp",30,"0"
"656",1,31,2,0.4,0.2,0.1,0.3,"19","ahp",30,"0"
"657",1,32,4,0.318545,0.159272,0.1,0.3,"19","ahp",30,"0"
"658",1,33,2,0.4,0.2,0.066667,0.2,"19","ahp",30,"0"
"659",1,34,0,0.333333,0.2,0.1,0.25,"19","ahp",30,"0"
"660",1,35,0,0.3,0.2,0.1,0.225,"19","ahp",30,"0"
"661",1,6,3,0.4,0.2,0.1,0.3,"2","it",30,"0"
"662",1,7,2,0.4,0.2,0.1,0.3,"2","it",30,"0"
"663",1,8,2,0.4,0.2,0.1,0.3,"2","it",30,"0"
"664",1,9,1,0.3,0.2,0.1,0.225,"2","it",30,"0"
"665",1,10,1,0.262965,0.198149,0.1,0.2,"2","it",30,"0"
"666",1,11,2,0.266667,0.2,0.1,0.2,"2","it",30,"0"
"667",1,12,5,0.307873,0.153937,0.1,0.3,"2","it",30,"0"
"668",1,13,5,0.32092,0.16046,0.1,0.3,"2","it",30,"0"
"669",1,14,1,0.4,0.2,0.1,0.3,"2","it",30,"0"
"670",1,15,5,0.4,0.2,0.1,0.3,"2","it",30,"0"
"671",1,16,1,0.266667,0.2,0.1,0.2,"2","it",30,"0"
"672",1,17,1,0.242228,0.196114,0.1,0.1875,"2","it",30,"0"
"673",1,18,1,0.25,0.2,0.1,0.1875,"2","it",30,"0"
"674",1,19,2,0.25,0.2,0.057143,0.058929,"2","it",30,"0"
"675",1,20,1,0.4,0.2,0.1,0.3,"2","it",30,"0"
"676",1,21,2,0.4,0.2,0.075,0.225,"2","it",30,"0"
"677",1,22,2,0.254261,0.17713,0.1,0.225,"2","it",30,"0"
"678",1,23,2,0.4,0.2,0.1,0.3,"2","it",30,"0"
"679",1,24,1,0.25,0.2,0.1,0.1875,"2","it",30,"0"
"680",1,25,1,0.257971,0.195652,0.1,0.2,"2","it",30,"0"
"681",1,26,0,0.374627,0.187313,0.1,0.3,"2","it",30,"0"
"682",1,27,2,0.266667,0.2,0.08,0.14,"2","it",30,"0"
"683",1,28,4,0.282829,0.141415,0.1,0.3,"2","it",30,"0"
"684",1,29,1,0.4,0.111008,0.055504,0.3,"2","it",30,"0"
"685",1,30,0,0.4,0.2,0.1,0.3,"2","it",30,"0"
"686",1,31,5,0.266667,0.2,0.1,0.2,"2","it",30,"0"
"687",1,32,2,0.195659,0.172829,0.1,0.1875,"2","it",30,"0"
"688",1,33,2,0.25,0.2,0.1,0.1875,"2","it",30,"0"
"689",1,34,5,0.25,0.2,0.1,0.1875,"2","it",30,"0"
"690",1,35,1,0.266667,0.2,0.1,0.2,"2","it",30,"0"
"691",1,6,1,0.4,0.1,0.05,0.3,"2","ahp",30,"0"
"692",1,7,2,0.4,0.2,0.1,0.3,"2","ahp",30,"0"
"693",1,8,2,0.4,0.2,0.1,0.3,"2","ahp",30,"0"
"694",1,9,1,0.3,0.2,0.1,0.225,"2","ahp",30,"0"
"695",1,10,1,0.262965,0.098149,0.05,0.2,"2","ahp",30,"0"
"696",1,11,0,0.317864,0.192265,0.1,0.25,"2","ahp",30,"0"
"697",1,12,1,0.398825,0.099413,0.025,0.225,"2","ahp",30,"0"
"698",1,13,5,0.32092,0.16046,0.1,0.3,"2","ahp",30,"0"
"699",1,14,0,0.3433,0.17165,0.1,0.3,"2","ahp",30,"0"
"700",1,15,1,0.4,0.121978,0.060989,0.3,"2","ahp",30,"0"
"701",1,16,1,0.266667,0.2,0.1,0.2,"2","ahp",30,"0"
"702",1,17,1,0.242228,0.196114,0.1,0.1875,"2","ahp",30,"0"
"703",1,18,0,0.269665,0.184832,0.1,0.225,"2","ahp",30,"0"
"704",1,19,1,0.25,0.1,0.05,0.1875,"2","ahp",30,"0"
"705",1,20,1,0.4,0.1,0.05,0.3,"2","ahp",30,"0"
"706",1,21,1,0.4,0.1,0.025,0.225,"2","ahp",30,"0"
"707",1,22,1,0.3,0.1,0.05,0.225,"2","ahp",30,"0"
"708",1,23,4,0.399433,0.199716,0.1,0.3,"2","ahp",30,"0"
"709",1,24,1,0.25,0.1,0.05,0.1875,"2","ahp",30,"0"
"710",1,25,1,0.257971,0.195652,0.1,0.2,"2","ahp",30,"0"
"711",1,26,0,0.374627,0.187313,0.1,0.3,"2","ahp",30,"0"
"712",1,27,1,0.266667,0.1,0.0375,0.1625,"2","ahp",30,"0"
"713",1,28,2,0.302916,0.176458,0.1,0.2625,"2","ahp",30,"0"
"714",1,29,2,0.376839,0.18842,0.1,0.3,"2","ahp",30,"0"
"715",1,30,0,0.4,0.2,0.1,0.3,"2","ahp",30,"0"
"716",1,31,1,0.266667,0.1,0.05,0.2,"2","ahp",30,"0"
"717",1,32,1,0.240165,0.095083,0.05,0.1875,"2","ahp",30,"0"
"718",1,33,3,0.262225,0.181112,0.1,0.225,"2","ahp",30,"0"
"719",1,34,1,0.25,0.2,0.1,0.1875,"2","ahp",30,"0"
"720",1,35,3,0.263143,0.164905,0.1,0.25,"2","ahp",30,"0"
"721",1,6,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"722",1,7,1,0.4,0.2,0.1,0.3,"20","it",30,"0"
"723",1,8,1,0.4,0.2,0.075,0.225,"20","it",30,"0"
"724",1,9,0,0.3,0.2,0.057143,0.096429,"20","it",30,"0"
"725",1,10,1,0.25,0.2,0.0625,0.075,"20","it",30,"0"
"726",1,11,2,0.24598,0.17299,0.075,0.15,"20","it",30,"0"
"727",1,12,2,0.4,0.2,0.1,0.3,"20","it",30,"0"
"728",1,13,4,0.3,0.2,0.1,0.225,"20","it",30,"0"
"729",1,14,1,0.4,0.2,0.083333,0.25,"20","it",30,"0"
"730",1,15,5,0.3,0.2,0.1,0.225,"20","it",30,"0"
"731",1,16,5,0.4,0.2,0.1,0.3,"20","it",30,"0"
"732",1,17,2,0.25,0.2,0.1,0.1875,"20","it",30,"0"
