13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
13,0.300000,8,2,5.000000
29,0.300000,8,2,5.000000
30,0.300000,8,2,5.000000
