1,12,28,17,24,9,1
1,23,30,29,0
1,13,15,24,9,1
1,33,24,9,1
1,6,17,24,9,1
1,19,1
1,26,19,1
1,16,29,0
1,10,22,3
1,22,3
1,29,0
1,35,0
1,32,20,1
1,18,27,30,29,0
1,20,1
1,11,1
1,8,22,3
1,21,20,1
1,9,1
1,27,30,29,0
1,17,24,9,1
1,24,9,1
1,14,26,19,1
1,7,2
1,34,19,1
1,31,18,27,30,29,0
1,25,21,20,1
1,15,24,9,1
1,30,29,0
1,28,17,24,9,1
1,9,1
1,15,24,9,1
1,12,17,1
1,34,19,1
1,22,3
1,29,0
2,18,-2,
1,26,19,1
1,13,15,24,9,1
1,17,1
2,31,-2,
1,27,30,29,0
1,14,26,19,1
1,25,21,20,1
1,20,1
1,21,20,1
1,6,17,1
1,10,22,3
1,24,9,1
1,11,1
1,16,29,0
1,23,30,29,0
1,33,24,9,1
1,32,21,20,1
1,7,2
1,28,17,1
1,30,29,0
1,35,0
1,19,1
1,8,22,3
1,33,24,9,1
1,27,30,29,0
1,9,1
1,16,30,29,0
1,28,17,1
1,32,20,1
1,35,0
1,13,15,24,9,1
1,22,3
1,21,20,1
1,25,20,1
1,15,24,9,1
1,19,1
1,20,1
1,29,0
1,6,5
1,26,19,1
1,34,19,1
3,31,-2,
1,17,1
1,8,22,3
1,24,9,1
1,12,17,1
1,11,1
1,23,30,29,0
1,14,34,19,1
1,10,22,3
3,18,-2,
1,7,2
1,30,29,0
4,18,-2,
1,20,1
1,33,15,24,9,1
1,9,1
1,23,30,29,0
1,28,17,1
1,34,19,1
1,24,9,1
1,21,20,1
1,27,30,29,0
1,26,19,1
1,16,30,29,0
1,12,17,1
1,32,20,1
1,35,0
1,17,1
4,31,-2,
1,13,15,24,9,1
1,30,29,0
1,25,20,1
1,6,5
1,19,1
1,15,24,9,1
1,14,26,19,1
1,11,1
1,22,3
1,7,2
1,29,0
1,10,22,3
1,8,22,3
1,34,19,1
1,33,15,24,9,1
1,20,11,1
1,8,22,0
1,19,1
1,11,1
1,22,0
1,13,15,24,9,1
1,16,29,0
1,9,1
1,27,16,29,0
1,35,0
1,6,5
1,12,17,1
1,23,29,0
1,26,19,1
1,10,22,0
5,18,-2,
1,24,9,1
1,14,34,19,1
1,32,20,11,1
1,30,29,0
1,15,24,9,1
1,7,2
5,31,-2,
1,17,1
1,29,0
1,21,2
1,25,2
1,28,12,17,1
1,10,22,0
1,21,2
1,34,19,1
1,14,11,1
1,35,0
1,6,5
1,24,9,1
1,23,29,0
1,26,19,1
1,8,22,0
1,17,9,1
1,33,15,24,9,1
1,9,1
1,25,2
1,12,17,9,1
1,28,17,9,1
1,20,11,1
1,32,25,20,11,1
1,7,2
1,11,1
6,31,-2,
1,19,1
1,22,0
1,13,15,24,9,1
1,15,24,9,1
6,18,-2,
1,30,29,0
1,27,14,11,1
1,29,0
1,16,29,0
1,12,17,9,1
1,23,14,11,1
1,21,2
1,6,5
1,29,0
1,7,2
1,20,11,1
1,13,15,24,9,1
1,11,1
1,32,25,20,11,1
7,18,-2,
1,26,19,1
1,19,1
1,30,35,0
1,25,2
1,8,3
1,33,15,24,9,1
1,24,9,1
1,27,14,11,1
1,17,9,1
1,14,11,1
1,22,0
1,34,19,1
1,35,0
1,10,22,0
7,31,-2,
1,9,1
1,28,12,17,9,1
1,15,24,9,1
1,16,14,11,1
1,28,12,9,1
1,29,0
1,26,19,1
1,20,11,19,1
1,33,24,9,1
8,18,-2,
1,32,6,28,12,9,1
8,31,-2,
1,11,19,1
1,17,9,1
1,16,23,35,0
1,6,5
1,24,9,1
1,10,22,0
1,27,23,35,0
1,34,19,1
1,30,35,0
1,21,2
1,7,2
1,8,3
1,12,9,1
1,15,24,9,1
1,13,33,24,9,1
1,22,0
1,9,1
1,14,11,19,1
1,35,0
1,23,35,0
1,25,2
1,19,1
1,15,24,9,1
1,33,24,9,1
1,25,2
1,29,0
1,13,33,24,9,1
1,11,19,1
1,32,6,28,12,9,1
1,20,25,2
1,23,10,8,3
1,22,0
1,12,9,1
1,35,0
9,18,-2,
1,28,12,9,1
1,30,35,0
1,9,1
1,21,2
1,24,9,1
1,17,9,1
1,34,19,1
1,14,11,19,1
1,8,3
1,7,2
1,16,23,10,8,3
1,10,22,0
1,6,5
9,31,-2,
1,19,1
1,27,23,35,0
1,26,19,1
1,12,9,1
1,11,19,1
1,7,2
1,32,25,20,11,19,1
1,13,33,24,9,1
1,17,9,1
1,16,23,10,8,3
1,21,2
1,33,24,9,1
1,14,34,19,1
1,27,16,23,35,0
1,20,25,2
1,10,22,0
1,29,0
1,25,2
1,15,24,9,1
1,19,1
1,22,0
1,28,12,9,1
1,35,0
10,31,-2,
1,26,19,1
10,18,-2,
1,6,5
1,9,1
1,30,35,0
1,8,3
1,23,10,8,3
1,34,19,1
1,24,9,1
1,13,33,24,9,1
1,24,9,1
1,7,2
1,15,24,9,1
1,12,9,1
1,25,2
1,27,16,23,35,0
1,28,12,9,1
1,23,10,8,3
1,26,19,1
1,32,7,2
1,35,0
1,22,29,0
1,30,35,0
1,8,3
1,10,8,3
1,29,0
1,9,1
11,31,-2,
11,18,-2,
1,21,2
1,20,25,2
1,16,23,10,8,3
1,11,19,1
1,19,1
1,34,19,1
1,14,34,19,1
1,17,9,1
1,33,24,9,1
1,6,5
1,21,2
1,7,2
1,8,3
1,26,19,4,1
1,11,34,1
1,34,1
1,35,0
12,31,-2,
1,32,6,28,17,9,1
12,18,-2,
1,33,24,9,1
1,16,23,10,8,3
1,25,2
1,17,9,1
1,10,22,0
1,19,4,1
1,29,0
1,30,35,0
1,6,5
1,23,10,8,3
1,9,1
1,13,33,24,9,1
1,28,17,9,1
1,12,9,1
1,24,9,1
1,14,34,1
1,27,16,30,35,0
1,20,25,2
1,22,0
1,15,9,1
13,31,-2,
1,7,2
1,11,34,1
1,16,23,10,8,3
1,23,10,8,3
1,21,2
1,12,9,1
1,22,0
1,13,33,24,9,1
1,24,9,1
1,6,7,2
1,34,1
1,28,17,9,1
1,27,16,30,35,0
1,20,25,2
1,29,0
1,8,3
1,33,24,9,1
1,9,1
1,17,9,1
1,35,0
1,26,19,4,1
1,32,7,2
1,25,2
1,10,22,0
1,19,4,1
13,18,-2,
1,15,9,1
1,14,34,1
1,30,35,0
1,10,34,1
14,18,-2,
