1,18,3
1,29,-2,
1,21,14,6,4,31,12,19,2
2,18,3
2,29,-2,
2,21,14,6,4,31,12,19,2
3,18,3
3,29,-2,
3,21,24,14,6,4
4,18,3
4,29,-2,
4,21,24,14,4,31,12,19,2
5,18,3
5,29,-2,
5,21,24,14,4
6,18,3
6,29,-2,
6,21,24,14,4,31,22,5
7,18,3
7,29,-2,
7,21,24,14,4,31,22,5
8,18,3
8,29,-2,
8,21,24,14,4,31,22,5
9,18,3
9,29,-2,
9,21,24,6,14,4
10,18,3
10,29,-2,
10,21,24,6,4
11,18,3
11,29,-2,
11,21,24,6,14,4
12,18,3
12,29,-2,
12,21,24,6,9,18,3
13,18,3
13,29,-2,
13,21,24,6,9,18,3
14,18,3
14,29,-2,
14,21,24,9,18,3
15,18,3
15,29,-2,
15,21,24,9,18,3
16,18,3
16,29,-2,
16,21,24,9,18,3
17,18,3
17,29,-2,
17,21,24,9,18,3
18,18,3
18,29,-2,
18,21,24,9,18,3
19,18,3
19,29,-2,
19,21,24,9,18,3
20,18,3
20,29,-2,
20,21,6,24,9,18,3
21,18,3
21,29,-2,
21,21,6,24,18,3
22,18,3
22,29,-2,
22,21,6,24,9,18,3
23,18,3
23,29,-2,
23,21,6,24,9,18,3
24,18,3
24,29,-2,
24,21,6,24,9,18,3
25,18,3
25,29,-2,
25,21,6,24,9,18,3
26,18,3
26,29,-2,
26,21,6,9,18,3
27,18,3
27,29,-2,
27,21,6,9,18,3
28,18,3
28,29,-2,
28,21,6,9,18,3
29,18,3
29,29,-2,
29,21,6,9,18,3
30,18,3
30,29,-2,
30,21,6,9,18,3
