1,9,1
5,22,33,8,28,21,18,1
5,29,30,32,10,22,24,31,5
5,11,2
5,33,15,13,22,24,31,5
5,26,4,7,2
5,32,10,22,24,31,5
5,27,25,16,1
5,13,3,0
5,35,14,26,4
5,19,35,14,26,4
5,23,14,26,4
5,14,26,4
5,8,33,15,3,0
5,10,32,29,17,26,4
5,24,31,5
5,18,1
5,28,21,18,1
5,12,35,19,10,22,24,0
5,9,1
5,20,9,16,25,28,33,15,3,0
5,7,2
5,15,3,0
5,17,26,4
5,30,32,10,22,24,31,5
5,21,18,11,2
5,34,26,4
5,6,19,10,22,24,31,5
5,16,25,28,33,15,3,0
5,25,28,33,15,3,0
5,31,24,0
6,32,10,24,31,5
6,31,24,0
6,23,14,26,4
6,16,18,21,8,33,15,3,0
6,26,4,7,2
6,14,26,4
6,25,16,18,21,8,33,15,3,0
6,15,3,0
6,35,6,29,30,25,11,1
6,13,15,33,8,21,18,1
6,30,32,10,24,31,5
6,21,18,1
6,11,2
6,18,1
6,27,25,11,1
6,28,21,18,1
6,33,15,3
6,7,2
6,9,1
6,29,27,32,10,22,13,3
6,34,26,4
6,22,13,3
6,10,24,31,5
6,8,33,15,3
6,12,35,19,10,22,13,3
6,24,31,5
6,17,26,4
6,6,19,10,24,31,5
6,19,10,24,31,5
6,20,1
7,25,1
7,35,19,5
7,11,2
7,27,29,6,19,5
7,29,30,25,2
7,32,30,25,1
7,13,3,0
7,14,26,4
7,15,3,0
7,7,2
7,20,1
7,24,0
7,10,22,24,0
7,26,4,7,2
7,12,35,19,10,22,13,3
7,30,29,34,26,4
7,18,1
7,9,1
7,23,14,26,4
7,17,26,4
7,8,33,15,3,0
7,16,1
7,31,24,0
7,21,18,1
7,6,19,5,31,24,0
7,33,15,3
7,34,26,4
7,22,13,3
7,19,5
7,28,33,15,3
8,10,22,24,31,5
8,23,14,26,4,7,2
8,26,4,7,2,1
8,27,29,6,19,5
8,33,15,13,24,31,5
8,12,35,19,6,29,30,25,1
8,19,5
8,25,1
8,28,21,18,1
8,13,3,0
8,14,26,4,7,2
8,8,33,15,3,0
8,35,19,6,29,30,25,1
8,20,9,1
8,30,25,1
8,31,24,0
8,29,27,32,28,33,15,3,0
8,21,18,1
8,18,1
8,6,19,5
8,22,13,3
8,16,25,30,32,28,33,15,3
8,34,7,2
8,17,6,19,5,31,24,0
8,7,2
8,15,3
8,24,0
8,32,28,33,15,3
8,9,1
8,11,1
9,15,13,24,31,5
9,28,8,15,3,0
9,10,5
9,11,2
9,18,11,1
9,17,34,7,2,1
9,31,5
9,24,31,5
9,23,14,26,4,7,2
9,8,15,13,24,31,5
9,34,7,2,1
9,33,15,3,0
9,9,1
9,27,32,33,15,3,0
9,14,17,6,19,5
9,21,28,32,30,25,1
9,35,19,6,29,27,30,25,1
9,7,34,17,6,19,5
9,25,1
9,30,25,1
9,32,10,5
9,22,24,0
9,26,14,17,6,19,5
9,12,35,19,10,22,13,3
9,13,3
9,6,19,5
9,29,34,17,14,26,4
9,20,9,1
9,19,5
9,16,1
10,35,19,10,22,24,0
10,23,35,19,5
10,29,30,25,2
10,32,10,5
10,12,35,19,6,29,30,25,2
10,8,28,32,30,25,2
10,13,0
10,25,2
10,34,7,2
10,15,3,0
10,17,34,7,2
10,14,17,34,7,2
10,27,30,25,1
10,30,32,33,13,0
10,10,5
10,21,8,15,3
10,22,24,0
10,9,1
10,33,13,3
10,6,19,5
10,24,0
10,20,9,1
10,19,5
10,16,11,1
10,26,14,17,6,19,5
10,18,9,1
10,11,1
10,7,34,17,6,19,5
10,28,8,15,3
10,31,5
11,35,19,5
11,33,13,24,31,5
11,27,30,2
11,7,2
11,18,1
11,19,5
11,13,0
11,30,2,1
11,12,35,19,10,22,24,0
11,22,24,0
11,16,1
11,32,30,2
11,6,19,5
11,25,30,32,33,13,0
11,14,26,4,7,2
11,11,1
11,8,33,13,0
11,10,5
11,20,9,1
11,9,1
11,31,0
11,28,32,30,2
11,23,35,19,10,22,13,3
11,15,3
11,26,4,7,2,1
11,17,6,19,5
11,34,6,19,5
11,24,31,5
11,29,17,14,26,4
11,21,8,15,3
12,27,29,10,5
12,30,32,10,5
12,18,11,1
12,31,5
12,9,1,2
12,32,30,11,1
12,6,34,7,2,1
12,23,35,17,34,7,2,1
12,34,7,2,1
12,33,32,30,11,1
12,16,11,1
12,7,2,1
12,10,5
12,11,2
12,19,5
12,29,10,22,0
12,28,32,30,11,1
12,15,3,13,0
12,13,0
12,20,9,1
12,12,35,17,34,7,2
12,24,31,5
12,22,0
12,26,4,7,2
12,35,19,5
12,8,33,13,0
12,17,34,7,2,1
12,25,7,4
12,21,8,15,3
12,14,26,4,7,2
13,9,1,2
13,8,33,24,22,31,5
13,7,2
13,22,31,5
13,11,2
13,27,29,10,22,13,0
13,31,0
13,33,24,22,31,5
13,32,30,11,1
13,13,22,31,5
13,28,32,30,11,1
13,18,1,2
13,35,19,10,22,13,0
13,24,13,0
13,17,34,7,2
13,23,35,17,14,4
13,29,10,5
13,21,8,33,24,13,0
13,25,2
13,26,4,7,2
13,10,5
13,19,5
13,12,35,17,34,7,25,1
13,6,34,7,2
13,14,17,34,7,2
13,30,11,1
13,16,30,32,33,24,13,0
13,34,7,2
13,15,3,13,0
13,20,9,1
14,35,17,34,7,25,1
14,20,9,1,2
14,8,15,3,13,0
14,31,5
14,12,35,19,5,31,0
14,19,5
14,17,14,4
14,7,34,4
14,15,8,28,32,30,16,11,1
14,23,35,17,34,7,25,2
14,29,32,33,24,13,3
14,14,4
14,13,0
14,22,13,0
14,28,33,24,13,0
14,33,24,13,0
14,27,34,7,25,2
14,18,1,2
14,26,4
14,11,1,2
14,34,4
14,10,5,31,0
14,16,30,32,33,24,13,3
14,32,30,25,2
14,21,8,15,3
14,6,34,4
14,24,13,3
14,25,2
14,30,25,2
14,9,1,2
15,33,24,22,31,5
15,21,8,28,32,30,16,11,1,2
15,11,1,2
15,26,4
15,20,9,1
15,17,14,4
15,10,5,31,0
15,8,28,33,24,22,31,5
15,9,1
15,32,33,24,13,0
15,13,0,31,5
15,19,5,31,0
15,30,32,33,24,13,0
15,31,0
15,23,35,17,34,7,25,2
15,25,2
15,12,35,17,34,7,25,1
15,28,33,24,13,0
15,24,13,0
15,15,8,28,33,24,13,0
15,34,4
15,6,34,4
15,29,10,5
15,22,13,3
15,7,25,2
15,16,11,1,2
15,14,4
15,27,29,10,5
15,35,17,34,7,25,1
15,18,1,2
16,12,35,17,14,34,7,2
16,30,32,33,24,22,5
16,31,0
16,18,1
16,29,10,5,31,0
16,35,19,10,5
16,33,24,22,5
16,6,34,7,2
16,20,9,1
16,19,10,5
16,25,2,1
16,23,35,17,14,4
16,7,2,1
16,21,15,8,28,33,24,13,0
16,8,28,32,30,16,11,2
16,16,30,32,33,24,13,0
16,26,4,34,7,2
16,9,1
16,28,33,24,13,0
16,17,14,34,7,2,1
16,27,6,34,7,2
16,10,5,31,0
16,11,2
16,34,7,2,1
16,13,0
16,32,33,24,13,0
16,22,13,0
16,14,34,7,2
16,15,8,28,33,24,13,0
16,24,13,0
17,19,10,5,31,0
17,15,8,28,32,30,16,11,1
17,18,9,1
17,32,30,16,11,1,2
17,34,4
17,8,28,33,24,13,0
17,21,15,8,28,33,24,13,0
17,24,13,0
17,29,6,34,25,2
17,28,33,24,13,0
17,27,6,34,25,2
17,17,14,4
17,16,30,32,33,24,13,0
17,13,0
17,23,35,17,14,4
17,20,9,1,25,34,6,29,10,5
17,10,5,31,0
17,25,34,6,29,10,5,31,0
17,6,27,17,14,4
17,9,1,2
17,7,2
17,11,1,2
17,26,4
17,12,-2,
17,22,5
17,31,0
17,33,24,13,0
17,14,4
17,30,32,33,24,3
17,35,17,14,4
18,35,17,14,4,34,25,2,1
18,6,7,2,1
18,13,31,5
18,18,9,1,2
18,25,7,6,29,10,5,31,0
18,19,10,5
18,8,24,13,31,5
18,15,8,24,13,31,5
18,20,9,1
18,21,15,8,24,13,0
18,26,4
18,12,-2,
18,14,4
18,7,2
18,27,6,7,2
18,11,1,2
18,23,35,17,14,4
18,28,32,30,11,1,2
18,29,27,17,14,4
18,22,31,0
18,9,1,2
18,16,30,32,33,24,13,0
18,17,14,4
18,31,0
18,30,11,1
18,32,30,11,1,2
18,24,13,0
18,34,4
18,10,5
18,33,32,30,11,1,2
19,12,-2,
19,17,14,4
19,15,8,24,3,13,31,22,5
19,8,24,3,13,31,22,5
19,33,32,30,16,1
19,24,3,13,31,22,5
19,28,32,30,2
19,22,31,0
19,7,2,1
19,16,30,32,24,3,13,0
19,6,7,2,1
19,9,1
19,20,9,1,2
19,23,35,17,14,4,25,2
19,30,2
19,14,4
19,21,15,8,24,3,13,0
19,13,0
19,34,2,1
19,11,1,2
19,19,10,5
19,35,17,27,29,10,5
19,32,30,2
19,31,0
19,27,17,14,4
19,10,5
19,26,4
19,25,4
19,18,1,2
19,29,27,6,7,2,1
20,33,32,30,2
20,22,5
20,29,6,7,2
20,27,6,7,2
20,19,10,5
20,12,-2,
20,32,30,2,1
20,24,28,32,30,2
20,7,2,1
20,30,2
20,28,32,30,2,1
20,6,7,2
20,10,5
20,26,14,4
20,20,9,1
20,11,1
20,9,1,2
20,34,2
20,18,1
20,16,30,32,33,22,5
20,15,8,3,13,0
20,31,0
20,35,17,27,29,10,5
20,23,35,17,27,29,10,5
20,14,4
20,13,0
20,25,4
20,8,3,13,0
20,21,15,8,3,13,0
20,17,27,6,7,2,1
21,21,15,8,3,0
21,28,32,30,7,2,1
21,29,10,5
21,15,8,3,0,31,22,5
21,17,27,10,5
21,19,10,5
21,14,4
21,6,7,2,1
21,30,7,2
21,12,-2,
21,25,2
21,11,16,30,32,33,22,5
21,26,14,4
21,24,28,32,30,7,2
21,35,17,27,29,33,24,3
21,34,2
21,10,5
21,33,22,5
21,22,31,0
21,16,30,32,28,24,3,0
21,27,29,33,24,3
21,13,0
21,20,9,18,1,2
21,9,18,1
21,18,1,2
21,8,3,0
21,32,30,7,2,1
21,7,2
21,23,35,17,27,6,7,2
21,31,0
22,14,4
22,35,17,27,10,5
22,32,28,33,22,5
22,31,0
22,17,27,10,5,22,31,0
22,11,16,32,28,33,22,5
22,26,14,4
22,13,22,5,10,29,6,7,2
22,16,30,7,2
22,27,29,33,24,3
22,29,33,24,3
22,28,24,3,0
22,19,10,5
22,15,8,24,3,0,31,22,5
22,18,-2,
22,12,-2,
22,23,35,17,27,10,5
22,8,24,3,0
22,10,5
22,20,-2,
22,25,34,2,1
22,9,-2,
22,7,2,1
22,34,2,1
22,33,24,3
22,21,15,8,24,3,0,31,22,5
22,24,3
22,30,7,2,1
22,6,7,2,1
22,22,5
23,17,27,10,5,22,31,0
23,28,32,16,30,7,2
23,16,32,28,33,22,5
23,34,2,1
23,27,29,33,28,32,16,30,7,2
23,30,7,2
23,21,15,8,24,3,13,22,5
23,25,34,2,1
23,18,-2,
23,20,-2,
23,24,3,0
23,9,-2,
23,29,10,5
23,7,2,1
23,6,7,2
23,19,10,5
23,31,0
23,13,0
23,26,14,4
23,32,24,3,0
23,12,-2,
23,22,31,0
23,23,-2,
23,11,16,32,24,3,0
23,14,4
23,8,24,3,13,22,5
23,10,5
23,35,17,27,29,33,28,24,3
23,33,28,24,3
23,15,8,24,3,13,22,5
24,23,-2,
24,29,10,5
24,21,15,8,24,3,13,22,5
24,25,34,7,30,32,28,33,22,5
24,26,14,4
24,22,5
24,28,3,0
24,16,30,6,7,2
24,11,16,30,6,7,2
24,27,10,5
24,24,3,13,22,5
24,15,8,24,3,0
24,31,0
24,17,27,10,5
24,9,-2,
24,13,0
24,35,17,27,29,33,28,32,16,30,6,7,2
24,6,7,2,1
24,12,-2,
24,32,24,3,0
24,33,22,0
24,14,4
24,19,10,5
24,30,6,7,2
24,8,24,3
24,7,2
24,10,5
24,18,-2,
24,20,-2,
24,34,2,1
25,17,27,10,5
25,31,0
25,13,22,5
25,19,10,5
25,25,34,2
25,9,-2,
25,24,28,33,22,5
25,8,24,28,33,22,5
25,6,7,2
25,27,10,5,22,0
25,32,16,30,7,2
25,30,7,2,1
25,15,8,24,3,0
25,34,2,1
25,18,-2,
25,21,15,8,24,3,0
25,29,33,28,3
25,14,4
25,28,3,0
25,20,-2,
25,7,2,1
25,26,14,4
25,11,30,7,2,1
25,22,5
25,10,5
25,12,-2,
25,33,28,3
25,16,32,24,3
25,23,-2,
25,35,17,27,10,5,22,0
26,25,34,7,30,32,28,33,22,5
26,6,7,1
26,19,10,5
26,34,2
26,31,0
26,22,33,28,32,16,30,7,1
26,9,-2,
26,21,15,8,24,28,33,22,5
26,15,8,24,28,33,22,5
26,27,10,5
26,7,1
26,12,-2,
26,30,7,2
26,11,30,7,2
26,23,-2,
26,13,22,5
26,10,5
26,14,4
26,29,10,5,22,0
26,26,14,4
26,33,28,3
26,24,3,0
26,20,-2,
26,8,24,3,0
26,28,3,0
26,16,32,28,33,22,5
26,17,27,10,5
26,32,24,3
26,35,17,27,10,5
26,18,-2,
27,18,-2,
27,12,-2,
27,10,5
27,21,15,8,24,28,33,5
27,24,28,33,5
27,23,-2,
27,14,4
27,30,7,2,1
27,27,10,5
27,26,14,4
27,11,30,7,2
27,20,-2,
27,25,34,1
27,33,22,13,0
27,35,17,27,10,5,22,13,0
27,13,0
27,28,3,0
27,32,28,3,0
27,9,-2,
27,31,0
27,19,10,5
27,8,3,0
27,7,2
27,29,33,22,13,0
27,15,8,3
27,34,2
27,16,32,28,3
27,17,27,10,5,22,13,0
27,6,7,2
27,22,33,28,32,16,30,7,2,1
28,23,-2,
28,11,30,7,2,1
28,21,15,8,24,16,30,7,2
28,27,10,5,22,13,0
28,20,-2,
28,24,28,33,29,5
28,14,4
28,28,33,29,5
28,8,24,28,33,29,5
28,22,13,0
28,31,0
28,17,27,10,5,22,13,0
28,16,24,3,0
28,10,5
28,9,-2,
28,29,33,22,13,0
28,35,17,27,10,5,22,13,0
28,25,34,2
28,12,-2,
28,33,22,13,0
28,30,7,2,1
28,32,3,0
28,15,8,3
28,13,0
28,6,1
28,18,-2,
28,19,10,5
28,26,14,4
28,7,2
28,34,1
29,10,5
29,15,8,24,32,28,33,29,5
29,18,-2,
29,31,0
29,14,4
29,21,15,8,24,16,30,7,2
29,13,0
29,12,-2,
29,17,27,10,5
29,11,30,7,2
29,35,17,27,10,5,22,13,0
29,22,13,0
29,32,28,33,29,5
29,30,7,2
29,20,-2,
29,19,10,5
29,33,22,13,0
29,23,-2,
29,9,-2,
29,34,2
29,29,5
29,6,2,1
29,24,32,28,3,0
29,27,10,5,22,13,0
29,16,32,28,3,0
29,28,3
29,26,14,4
29,7,2,1
29,25,34,1
29,8,24,32,28,3
30,11,30,7,2,1
30,6,2
30,15,8,24,16,30,7,2
30,27,-2,
30,22,5
30,18,-2,
30,33,5
30,35,-2,
30,30,7,2
30,12,-2,
30,28,0
30,25,34,2
30,34,2
30,26,14,4
30,21,15,8,24,32,28,0
30,17,-2,
30,32,28,0
30,31,0
30,19,10,5
30,7,2
30,13,22,5
30,9,-2,
30,14,4
30,23,-2,
30,20,-2,
30,10,5
30,16,24,32,28,33,5
30,8,24,32,28,33,5
30,29,33,28,3
30,24,32,28,0
