1,16,21,28,1
1,28,1
1,12,31,9,3,30,33,28,1
1,16,33,28,1
1,28,1
1,12,20,9,3,33,28,1
1,16,4,21,28,1
1,28,1
1,12,20,9,3,33,28,1
1,16,3
1,28,1
1,12,31,20,9,3,30,33,10,28,1
1,16,3
1,28,1
1,12,31,20,9,23,24,15,1
1,16,3
1,28,25,1
1,12,31,20,9,23,24,15,1
1,16,4
1,28,25,1
1,12,20,9,0,23,24,15,1
1,16,3
1,28,25,1
1,12,20,9,11,23,24,15,1
1,16,4
1,28,25,1
1,12,31,20,9,0,23,24,15,1
1,16,4
1,28,25,1
1,12,20,9,0,23,24,15,1
1,16,4
1,28,25,1
1,12,20,9,0,23,24,15,1
1,16,4
1,28,25,1
1,12,20,9,0,23,24,15,1
1,16,4
1,28,25,1
1,12,20,9,0,23,24,15,1
1,16,4
1,28,25,1
1,12,31,6,3
1,16,4
1,28,25,1
1,12,31,6,3
1,16,4
1,28,25,1
1,12,31,6,33,3
1,16,4
1,28,25,1
17,12,-2,
1,16,4
1,28,25,1
18,12,-2,
1,16,4
1,28,25,15,24,1
19,12,-2,
1,16,4
1,28,25,15,24,1
20,12,-2,
1,16,4
1,28,25,15,24,1
21,12,-2,
1,16,4
1,28,25,15,24,1
22,12,-2,
1,16,22,30,15,24,1
1,28,25,15,24,1
23,12,-2,
1,16,22,30,15,24,1
1,28,25,15,24,1
24,12,-2,
1,16,22,30,15,24,1
1,28,25,21,22,30,15,24,1
25,12,-2,
1,16,22,30,15,24,1
1,28,25,30,15,24,1
26,12,-2,
1,16,22,30,15,24,1
1,28,25,30,15,24,1
27,12,-2,
1,16,22,30,15,24,1
1,28,25,30,15,24,1
28,12,-2,
1,16,22,30,15,24,1
1,28,25,30,15,24,1
29,12,-2,
1,16,22,30,15,24,1
1,28,25,30,15,24,1
30,12,-2,
