1,34,1,0.400000,0.200000,0.100000,0.300000
1,35,2,0.300000,0.200000,0.100000,0.225000
1,6,1,0.400000,0.100000,0.050000,0.300000
1,7,1,0.300000,0.200000,0.100000,0.225000
1,9,3,0.392000,0.196000,0.100000,0.300000
1,10,2,0.300000,0.200000,0.100000,0.225000
1,11,3,0.392000,0.196000,0.100000,0.300000
1,13,5,0.400000,0.200000,0.100000,0.300000
1,14,1,0.400000,0.200000,0.100000,0.300000
1,15,1,0.400000,0.200000,0.100000,0.300000
1,16,1,0.300000,0.166667,0.083333,0.225000
1,17,3,0.392000,0.196000,0.100000,0.300000
1,18,2,0.300000,0.200000,0.100000,0.225000
1,19,5,0.400000,0.200000,0.100000,0.300000
1,21,1,0.300000,0.200000,0.100000,0.225000
1,22,1,0.400000,0.200000,0.100000,0.300000
1,23,1,0.400000,0.200000,0.100000,0.300000
1,24,5,0.400000,0.200000,0.100000,0.300000
1,25,5,0.400000,0.200000,0.100000,0.300000
1,27,2,0.300000,0.200000,0.100000,0.225000
1,28,1,0.300000,0.100000,0.050000,0.225000
1,29,1,0.300000,0.100000,0.050000,0.225000
1,30,1,0.300000,0.200000,0.100000,0.225000
1,31,1,0.400000,0.169231,0.084615,0.300000
