1,27,29,33,21,15,30,32,0,2
1,26,2
1,9,11,12,29,33,21,15,30,32,0
2,27,29,21,10,5
2,26,0
2,9,27,29,21,10,30,0,2
3,27,12,29,10,5
3,26,2
3,9,27,12,29,10,1
4,27,12,21,4,16,1
4,26,2,0
4,9,27,12,21,4,16,1
5,27,12,21,10,34,31,33,35,20,14,13,0
5,26,2
5,9,27,12,21,4
6,27,-2,
6,26,8,2
6,9,-2,
7,27,-2,
7,26,8,7,2
7,9,-2,
8,27,-2,
8,26,8,2,0
8,9,-2,
9,27,-2,
9,26,7,8,2,0
9,9,-2,
10,27,-2,
10,26,7,8,2,0,20,5
10,9,-2,
11,27,-2,
11,26,7,8,2
11,9,-2,
12,27,-2,
12,26,-2,
12,9,-2,
13,27,-2,
13,26,-2,
13,9,-2,
14,27,-2,
14,26,-2,
14,9,-2,
15,27,-2,
15,26,-2,
15,9,-2,
16,27,-2,
16,26,-2,
16,9,-2,
17,27,-2,
17,26,-2,
17,9,-2,
18,27,-2,
18,26,-2,
18,9,-2,
19,27,-2,
19,26,-2,
19,9,-2,
20,27,-2,
20,26,-2,
20,9,-2,
21,27,-2,
21,26,-2,
21,9,-2,
22,27,-2,
22,26,-2,
22,9,-2,
23,27,-2,
23,26,-2,
23,9,-2,
24,27,-2,
24,26,-2,
24,9,-2,
25,27,-2,
25,26,-2,
25,9,-2,
26,27,-2,
26,26,-2,
26,9,-2,
27,27,-2,
27,26,-2,
27,9,-2,
28,27,-2,
28,26,-2,
28,9,-2,
29,27,-2,
29,26,-2,
29,9,-2,
30,27,-2,
30,26,-2,
30,9,-2,
