1,11,4
1,28,33,24,15,9,0,1
1,13,34,27,14,12,1
1,11,4
1,28,7,19,0,1
1,13,34,27,14,12,1
1,11,4
1,28,7,19,0,1
1,13,34,27,14,12,1
1,11,4
1,28,7,19,8,1
1,13,34,22,12,1
1,11,4
1,28,7,19,0,1
1,13,34,22,12,1
1,11,25,4
1,28,7,19,0,1
1,13,34,22,14,1
1,11,25,4
1,28,7,19,0,1
1,13,34,22,12,1
1,11,25,4
1,28,16,19,0,1
1,13,34,22,27,1
1,11,25,4
1,28,16,8,0,1
9,13,-2,
1,11,25,4
1,28,16,8,0,1
10,13,-2,
1,11,25,4
1,28,16,8,0,1
11,13,-2,
1,11,25,4
1,28,16,8,0,1
12,13,-2,
1,11,25,4
1,28,12,19,1
13,13,-2,
1,11,25,4
1,28,12,19,1
14,13,-2,
1,11,25,4
1,28,12,19,1
15,13,-2,
1,11,25,4
1,28,27,19,1
16,13,-2,
1,11,25,4
1,28,27,19,1
17,13,-2,
1,11,25,4
1,28,19,1
18,13,-2,
1,11,25,4,5
1,28,19,1
19,13,-2,
20,11,-2,
1,28,19,1
20,13,-2,
21,11,-2,
1,28,19,1
21,13,-2,
22,11,-2,
1,28,19,1
22,13,-2,
23,11,-2,
1,28,19,1
23,13,-2,
24,11,-2,
1,28,22,1
24,13,-2,
25,11,-2,
1,28,19,1
25,13,-2,
26,11,-2,
1,28,19,22,1
26,13,-2,
27,11,-2,
1,28,19,22,1
27,13,-2,
28,11,-2,
1,28,19,22,1
28,13,-2,
29,11,-2,
1,28,19,1
29,13,-2,
30,11,-2,
1,28,19,22,1
30,13,-2,
