0,17.662679,6.488693,4.839835,0
1,16.353884,12.249395,3.446389,0
2,3.188278,4.195002,4.225173,0
3,3.815222,13.995371,0.680552,0
4,0.206753,11.783908,0.055138,0
5,0.050238,9.078614,5.984395,0
6,14.270524,4.469548,0.481098,1
7,12.811771,15.117333,0.705350,1
8,15.398202,15.564209,4.837249,1
9,2.631604,19.797480,4.327726,1
10,2.340458,0.558791,3.199959,1
11,2.055852,14.260911,1.971201,1
12,16.698811,3.929930,4.820138,1
13,0.311225,5.189592,2.553103,1
14,10.858275,6.534014,2.167895,1
15,14.684024,3.447599,2.926163,1
16,1.550815,18.540358,2.199179,1
17,8.451067,11.424314,2.530462,1
18,12.657168,2.140486,2.778993,1
19,7.700625,11.775948,4.368633,1
20,5.855808,14.215146,2.017108,1
21,5.177032,18.285685,2.706423,1
22,15.666066,18.425419,1.128264,1
23,8.956885,7.952329,5.421787,1
24,1.465383,8.092614,3.269307,1
25,1.646766,1.830854,1.796402,1
26,3.088292,18.314749,6.094145,1
27,4.111538,2.187089,5.909524,1
28,8.657816,19.539992,4.361177,1
29,14.361909,3.212537,3.095410,1
30,-0.588469,17.784602,2.959134,1
31,14.887076,7.112002,5.201948,1
32,7.997667,9.047081,0.942341,1
33,1.033023,15.694989,3.195456,1
34,19.187179,10.392355,6.217841,1
35,9.377883,0.131781,0.318226,1
