1,24,28,5
1,26,33,29,9,2
1,32,11,14,35,0
1,20,19,6,11,14,35,0
1,17,19,6,11,14,35,0
1,25,13,22,4,17,12,1
1,35,0
1,19,6,11,14,35,0
1,10,3
1,8,11,14,35,0
1,31,9,2
1,28,24,2
