1,27,29,33,21,10,5
1,26,2
1,9,11,12,29,33,21,15,30,32,0
1,22,20,31,34,15,10,5
1,15,30,32,0,2
1,28,7,5
1,32,0,2
1,20,8,6,24,0
1,35,20,31,34,15,10,5
1,31,34,15,30,32,0
1,25,26,2
1,30,32,0
1,10,1
1,12,29,33,21,15,30,32,0
1,18,31,34,15,30,32,0
1,16,4
1,24,2
1,23,14,2
1,21,15,30,32,0,2
1,13,14,2
1,29,33,21,15,30,32,0
1,17,18,31,34,15,30,32,0
1,7,0,2
1,14,2,0
1,8,6,24,0
1,33,21,15,30,32,0
1,6,24,32,30,10,4
1,11,12,29,33,21,15,30,32,0
1,19,26,2
1,34,15,30,32,0,2
2,28,7,5
2,16,4,10,5
2,10,30,32,0,2
2,25,26,2
2,27,29,33,21,10,5
2,31,34,15,30,32,0
2,29,33,21,15,30,32,0,2
2,32,0,2
2,20,8,6,24,0
2,14,2,0
2,24,0
2,8,6,24,0
2,22,20,31,34,15,10,1
2,15,30,32,0
2,35,20,31,34,15,10,5
2,9,11,12,29,33,21,15,30,32,0
2,11,12,29,33,21,15,30,32,0
2,26,2
2,7,5
2,12,29,33,21,15,30,32,0
2,13,14,2
2,34,15,30,32,0,2
2,21,15,30,32,0
2,30,32,0
2,33,21,15,30,32,0
2,17,18,31,34,15,30,32,0
2,6,24,2
2,18,31,34,15,30,32,0
2,19,26,2
2,23,14,2,0,7,5
3,24,0
3,28,2
3,11,12,29,33,21,15,30,32,0
3,20,31,34,15,10,5
3,25,26,2
3,6,24,0,7,5
3,35,20,8,6,24,2
3,30,32,0,2
3,29,33,21,15,30,32,0
3,32,0,2
3,12,29,33,21,15,30,32,0,2
3,17,18,31,34,15,30,32,0
3,14,2
3,15,30,32,0,2
3,23,14,2,0,7,1
3,34,15,30,32,0,2
3,9,11,12,29,33,21,15,30,32,0
3,22,20,8,6,24,0
3,31,34,15,30,32,0
3,27,29,33,21,10,1
3,33,21,15,30,32,0
3,21,15,30,32,0,2
3,7,1
3,13,14,2
3,18,31,34,15,30,32,0
3,26,0
3,19,26,0
3,8,31,34,15,10,5
3,10,1
3,16,4
4,35,20,8,6,24,0
4,14,2
4,33,21,15,30,32,0
4,27,29,33,21,10,1
4,26,0
4,31,34,15,30,32,0
4,18,31,34,15,10,5
4,32,0,2
4,25,26,0
4,15,30,32,0,2
4,12,29,33,21,15,30,32,0,2
4,10,1
4,19,26,2
4,11,12,29,33,21,15,30,32,0
4,20,8,6,24,2
4,34,15,30,32,0
4,9,11,12,29,33,21,15,30,32,0
4,16,4
4,24,2
4,21,15,30,32,0,2
4,17,18,20,8,6,24,2
4,13,14,2
4,6,24,2
4,28,32,7,5
4,30,32,0,2
4,22,20,8,31,34,15,10,5
4,29,33,21,15,30,32,0,2
4,8,6,24,2
4,23,13,14,2
4,7,1
5,24,0
5,18,31,34,15,10,5
5,22,35,20,8,6,14,2
5,26,2
5,14,2,0
5,17,18,31,34,15,10,1
5,16,4,10,30,32,0
5,8,6,14,2
5,30,32,0,2
5,21,4
5,29,33,21,10,30,32,0,2
5,6,14,2
5,27,29,33,21,10,30,32,0,2
5,33,21,10,5
5,34,15,30,32,0
5,32,0,2
5,28,32,7,5
5,20,31,34,15,10,5
5,10,5
5,13,14,2
5,23,13,14,2,0,32,7,5
5,12,29,33,21,10,5
5,31,34,15,30,32,0
5,25,26,0
5,11,12,29,33,21,10,1
5,19,26,0
5,15,30,32,0,2
5,7,5
5,9,11,12,29,33,21,10,1
5,35,20,8,6,24,0
6,24,2
6,14,2,0
6,23,13,14,2,0,32,7,1
6,32,0
6,10,5
6,12,29,33,21,15,30,32,0
6,6,24,0,32,7,1
6,29,33,21,15,30,32,0
6,21,15,30,32,0
6,30,32,0
6,22,35,20,8,6,24,0
6,33,21,15,30,32,0,2
6,16,4,10,5
6,19,26,2
6,34,15,30,32,0,2
6,8,6,24,2
6,28,32,7,5
6,7,5
6,31,34,15,30,32,0
6,13,14,2
6,15,30,32,0,2
6,9,11,12,29,33,21,15,30,32,0
